Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jerk
30200;6874749.213;411211.6923;-585014.5792;0;0;0;2.528917374;0.607014074;870607.6654;1211175.202;6364768.646;-0.001135997;0;0;0;0;4.304629691;0;2.528917374;0.607014074;-0.783098316;-1.846218064;0.710656569;7.216901684;-7073.257502;1345.996149;0;0;86430.2;2163;16;0;30195.95995;;-7086.690772;-269.69825;1.2628
30300;6874730.841;411877.6188;-584762.3626;0;0;0;2.527952904;0.606880833;870742.5206;1211310.059;6365477.321;-0.001135997;0;0;0;0;4.305449087;0;2.527952904;0.606880833;-0.784243439;-1.84717674;0.710549065;7.215756561;-7100.233855;1351.129578;0;0;86430.3;2163;16;0;30295.9595;;-7113.660597;-269.57197;1.2686
30400;6874712.395;412543.5407;-584510.1389;0;0;0;2.526988912;0.606747135;870877.8891;1211445.428;6366188.693;-0.001135997;0;0;0;0;4.306271685;0;2.526988912;0.606747135;-0.785392492;-1.848134939;0.710441199;7.214607508;-7127.197484;1356.260586;0;0;86430.4;2163;16;0;30395.95905;;-7140.617794;-269.44511;1.2707
30500;6874693.877;413209.4579;-584257.9082;0;0;0;2.526025399;0.60661298;871013.7705;1211581.311;6366902.76;-0.001135997;0;0;0;0;4.307097484;0;2.526025399;0.60661298;-0.786545471;-1.849092659;0.710332972;7.213454529;-7154.148557;1361.389205;0;0;86430.5;2163;16;0;30495.9586;;-7167.562305;-269.31804;1.2758
30600;6874675.285;413875.3704;-584005.6705;0;0;0;2.525062366;0.606478369;871150.1647;1211717.706;6367619.522;-0.001135997;0;0;0;0;4.307926484;0;2.525062366;0.606478369;-0.787702366;-1.850049899;0.710224384;7.212297634;-7181.086848;1366.515391;0;0;86430.6;2163;16;0;30595.95814;;-7194.494109;-269.19046;1.2792
30700;6874656.621;414541.2782;-583753.4257;0;0;0;2.524099815;0.606343303;871287.0714;1211854.614;6368338.977;-0.001135997;0;0;0;0;4.308758683;0;2.524099815;0.606343303;-0.788863173;-1.851006658;0.710115437;7.211136827;-7208.012446;1371.639162;0;0;86430.7;2163;16;0;30695.95769;;-7221.413155;-269.06254;1.2832
30800;6874637.884;415207.1813;-583501.1738;0;0;0;2.523137747;0.606207782;871424.4903;1211992.034;6369061.124;-0.001135997;0;0;0;0;4.309594083;0;2.523137747;0.606207782;-0.790027884;-1.851962933;0.71000613;7.209972116;-7234.925313;1376.76051;0;0;86430.8;2163;16;0;30795.95723;;-7248.319409;-268.93422;1.288
30900;6874619.074;415873.0796;-583248.9149;0;0;0;2.522176164;0.606071809;871562.4212;1212129.966;6369785.962;-0.001135997;0;0;0;0;4.310432681;0;2.522176164;0.606071809;-0.791196492;-1.852918724;0.709896466;7.208803508;-7261.825279;1381.879404;0;0;86430.9;2163;16;0;30895.95677;;-7275.212831;-268.80542;1.2912
31000;6874600.191;416538.9732;-582996.649;0;0;0;2.521215067;0.605935382;871700.8639;1212268.409;6370513.489;-0.001135997;0;0;0;0;4.311274478;0;2.521215067;0.605935382;-0.792368992;-1.853874029;0.709786444;7.207631008;-7288.712488;1386.995869;0;0;86431;2163;16;0;30995.95631;;-7302.093373;-268.6763;1.2949
31100;6874581.235;417204.8621;-582744.376;0;0;0;2.520254458;0.605798504;871839.8181;1212407.365;6371243.704;-0.001135997;0;0;0;0;4.312119474;0;2.520254458;0.605798504;-0.793545375;-1.854828847;0.709676065;7.206454625;-7315.586693;1392.10986;0;0;86431.1;2163;16;0;31095.95584;;-7328.961003;-268.54681;1.2995
31200;6874562.206;417870.7462;-582492.096;0;0;0;2.519294337;0.605661174;871979.2836;1212546.831;6371976.606;-0.001135997;0;0;0;0;4.312967666;0;2.519294337;0.605661174;-0.794725636;-1.855783177;0.709565329;7.205274364;-7342.448025;1397.221402;0;0;86431.2;2163;16;0;31195.95538;;-7355.815684;-268.41686;1.3027
31300;6874543.104;418536.6256;-582239.809;0;0;0;2.518334706;0.605523394;872119.2601;1212686.809;6372712.193;-0.001135997;0;0;0;0;4.313819056;0;2.518334706;0.605523394;-0.795909768;-1.856737016;0.709454239;7.204090232;-7369.296443;1402.330486;0;0;86431.3;2163;16;0;31295.95491;;-7382.65737;-268.28659;1.3075
31400;6874523.929;419202.5002;-581987.515;0;0;0;2.517375567;0.605385165;872259.7474;1212827.297;6373450.464;-0.001135997;0;0;0;0;4.314673642;0;2.517375567;0.605385165;-0.797097763;-1.857690365;0.709342793;7.202902237;-7396.131733;1407.437072;0;0;86431.4;2163;16;0;31395.95444;;-7409.486029;-268.15584;1.31
31500;6874504.681;419868.3701;-581735.2139;0;0;0;2.516416921;0.605246486;872400.7453;1212968.296;6374191.419;-0.001135997;0;0;0;0;4.315531425;0;2.516416921;0.605246486;-0.798289616;-1.85864322;0.709230994;7.201710384;-7422.954079;1412.541195;0;0;86431.5;2163;16;0;31495.95397;;-7436.301613;-268.02484;1.3154
31600;6874485.361;420534.2352;-581482.9058;0;0;0;2.515458769;0.60510736;872542.2534;1213109.805;6374935.055;-0.001135997;0;0;0;0;4.316392403;0;2.515458769;0.60510736;-0.799485318;-1.859595582;0.709118841;7.200514682;-7449.763244;1417.642809;0;0;86431.6;2163;16;0;31595.9535;;-7463.104097;-267.8933;1.3185
31700;6874465.967;421200.0955;-581230.5906;0;0;0;2.514501112;0.604967786;872684.2715;1213251.825;6375681.371;-0.001135997;0;0;0;0;4.317256575;0;2.514501112;0.604967786;-0.800684865;-1.860547449;0.709006336;7.199315135;-7476.55932;1422.741933;0;0;86431.7;2163;16;0;31695.95303;;-7489.893427;-267.76145;1.3222
31800;6874446.501;421865.9511;-580978.2685;0;0;0;2.513543952;0.604827766;872826.7995;1213394.354;6376430.366;-0.001135997;0;0;0;0;4.318123943;0;2.513543952;0.604827766;-0.801888247;-1.861498819;0.708893479;7.198111753;-7503.342288;1427.838562;0;0;86431.8;2163;16;0;31795.95255;;-7516.669572;-267.62923;1.3263
31900;6874426.961;422531.8018;-580725.9393;0;0;0;2.512587291;0.604687301;872969.8369;1213537.392;6377182.039;-0.001135997;0;0;0;0;4.318994504;0;2.512587291;0.604687301;-0.80309546;-1.86244969;0.708780271;7.19690454;-7530.111934;1432.932656;0;0;86431.9;2163;16;0;31895.95207;;-7543.432495;-267.4966;1.3306
32000;6874407.349;423197.6477;-580473.6032;0;0;0;2.511631129;0.60454639;873113.3837;1213680.94;6377936.388;-0.001135997;0;0;0;0;4.319868259;0;2.511631129;0.60454639;-0.804306496;-1.863400063;0.708666712;7.195693504;-7556.868451;1438.024252;0;0;86432;2163;32;0;31995.9516;;-7570.182155;-267.36354;1.3337
32100;6874387.664;423863.4889;-580221.26;0;0;0;2.510675469;0.604405036;873257.4395;1213824.997;6378693.412;-0.001135997;0;0;0;0;4.320745206;0;2.510675469;0.604405036;-0.805521347;-1.864349935;0.708552803;7.194478653;-7583.611583;1443.113301;0;0;86432.1;2163;32;0;32095.95112;;-7596.918509;-267.23017;1.3375
32200;6874367.906;424529.3252;-579968.9098;0;0;0;2.50972031;0.604263238;873402.004;1213969.563;6379453.11;-0.001135997;0;0;0;0;4.321625346;0;2.50972031;0.604263238;-0.806740008;-1.865299305;0.708438546;7.193259992;-7610.341443;1448.199824;0;0;86432.2;2163;32;0;32195.95063;;-7623.641526;-267.09642;1.3415
32300;6874348.074;425195.1567;-579716.5527;0;0;0;2.508765655;0.604120998;873547.0771;1214114.637;6380215.48;-0.001135997;0;0;0;0;4.322508678;0;2.508765655;0.604120998;-0.807962471;-1.866248171;0.70832394;7.192037529;-7637.058;1453.283816;0;0;86432.3;2163;32;0;32295.95015;;-7650.351168;-266.96227;1.3459
32400;6874328.17;425860.9834;-579464.1885;0;0;0;2.507811505;0.603978317;873692.6584;1214260.219;6380980.521;-0.001135997;0;0;0;0;4.323395201;0;2.507811505;0.603978317;-0.80918873;-1.867196533;0.708208987;7.19081127;-7663.761058;1458.365239;0;0;86432.4;2163;32;0;32395.94966;;-7677.047395;-266.82768;1.3489
32500;6874308.194;426526.8052;-579211.8173;0;0;0;2.506857861;0.603835194;873838.7478;1214406.31;6381748.232;-0.001135997;0;0;0;0;4.324284915;0;2.506857861;0.603835194;-0.810418777;-1.868144389;0.708093687;7.189581223;-7690.450776;1463.444124;0;0;86432.5;2163;32;0;32495.94918;;-7703.730163;-266.69279;1.3527
32600;6874288.144;427192.6222;-578959.4392;0;0;0;2.505904725;0.603691632;873985.3449;1214552.908;6382518.611;-0.001135997;0;0;0;0;4.325177819;0;2.505904725;0.603691632;-0.811652605;-1.869091737;0.707978042;7.188347395;-7717.126923;1468.520426;0;0;86432.6;2163;32;0;32595.94869;;-7730.399442;-266.55752;1.3568
32700;6874268.021;427858.4344;-578707.0541;0;0;0;2.504952098;0.60354763;874132.4495;1214700.014;6383291.657;-0.001135997;0;0;0;0;4.326073914;0;2.504952098;0.60354763;-0.812890208;-1.870038578;0.70786205;7.187109792;-7743.789607;1473.594166;0;0;86432.7;2163;32;0;32695.9482;;-7757.055194;-266.42184;1.3606
32800;6874247.825;428524.2417;-578454.6619;0;0;0;2.50399998;0.60340319;874280.0613;1214847.627;6384067.368;-0.001135997;0;0;0;0;4.326973197;0;2.50399998;0.60340319;-0.814131579;-1.870984908;0.707745715;7.185868421;-7770.438813;1478.665341;0;0;86432.8;2163;32;0;32795.9477;;-7783.697378;-266.28578;1.3636
32900;6874227.557;429190.0441;-578202.2628;0;0;0;2.503048374;0.603258313;874428.1802;1214995.747;6384845.744;-0.001135997;0;0;0;0;4.327875669;0;2.503048374;0.603258313;-0.81537671;-1.871930727;0.707629035;7.18462329;-7797.074311;1483.733908;0;0;86432.9;2163;32;0;32895.94721;;-7810.325956;-266.14942;1.3679
33000;6874207.215;429855.8417;-577949.8567;0;0;0;2.502097281;0.603112998;874576.8057;1215144.374;6385626.783;-0.001135997;0;0;0;0;4.328781329;0;2.502097281;0.603112998;-0.816625594;-1.872876033;0.707512012;7.183374406;-7823.696304;1488.799904;0;0;86433;2163;32;0;32995.94671;;-7836.940898;-266.01263;1.3721
33100;6874186.801;430521.6344;-577697.4437;0;0;0;2.501146702;0.602967248;874725.9378;1215293.507;6386410.483;-0.001135997;0;0;0;0;4.329690177;0;2.501146702;0.602967248;-0.817878226;-1.873820826;0.707394647;7.182121774;-7850.304524;1493.86328;0;0;86433.1;2163;32;0;33095.94622;;-7863.542161;-265.87542;1.3753
33200;6874166.313;431187.4222;-577445.0236;0;0;0;2.500196638;0.602821063;874875.576;1215443.146;6387196.843;-0.001135997;0;0;0;0;4.330602212;0;2.500196638;0.602821063;-0.819134597;-1.874765104;0.70727694;7.180865403;-7876.899103;1498.92406;0;0;86433.2;2163;32;0;33195.94572;;-7890.129703;-265.73789;1.3783
33300;6874145.753;431853.2052;-577192.5966;0;0;0;2.49924709;0.602674443;875025.7202;1215593.292;6387985.862;-0.001135997;0;0;0;0;4.331517433;0;2.49924709;0.602674443;-0.8203947;-1.875708866;0.707158893;7.1796053;-7903.47999;1503.982235;0;0;86433.3;2163;32;0;33295.94522;;-7916.703492;-265.60006;1.3827
33400;6874125.12;432518.9832;-576940.1626;0;0;0;2.498298061;0.60252739;875176.37;1215743.943;6388777.539;-0.001135997;0;0;0;0;4.332435841;0;2.498298061;0.60252739;-0.821658529;-1.876652109;0.707040505;7.178341471;-7930.047001;1509.037769;0;0;86433.4;2163;32;0;33395.94471;;-7943.263498;-265.46179;1.3872
33500;6874104.414;433184.7563;-576687.7217;0;0;0;2.49734955;0.602379904;875327.5253;1215895.099;6389571.871;-0.001135997;0;0;0;0;4.333357434;0;2.49734955;0.602379904;-0.822926077;-1.877594835;0.706921778;7.177073923;-7956.600319;1514.090698;0;0;86433.5;2163;32;0;33495.94421;;-7969.809677;-265.32307;1.389
33600;6874083.635;433850.5245;-576435.2738;0;0;0;2.49640156;0.602231986;875479.1858;1216046.761;6390368.858;-0.001135997;0;0;0;0;4.334282212;0;2.49640156;0.602231986;-0.824197335;-1.87853704;0.706802712;7.175802665;-7983.139693;1519.140973;0;0;86433.6;2163;32;0;33595.9437;;-7996.341984;-265.18417;1.3936
33700;6874062.783;434516.2879;-576182.819;0;0;0;2.495454091;0.602083637;875631.3511;1216198.927;6391168.499;-0.001135997;0;0;0;0;4.335210175;0;2.495454091;0.602083637;-0.825472299;-1.879478724;0.706683308;7.174527701;-8009.665219;1524.188612;0;0;86433.7;2163;32;0;33695.9432;;-8022.860401;-265.04481;1.3979
33800;6874041.858;435182.0462;-575930.3571;0;0;0;2.494507145;0.601934859;875784.021;1216351.598;6391970.791;-0.001135997;0;0;0;0;4.336141321;0;2.494507145;0.601934859;-0.826750959;-1.880419886;0.706563568;7.173249041;-8036.176907;1529.233619;0;0;86433.8;2163;32;0;33795.94269;;-8049.364882;-264.90502;1.401
33900;6874020.86;435847.7997;-575677.8884;0;0;0;2.493560723;0.60178565;875937.1954;1216504.774;6392775.734;-0.001135997;0;0;0;0;4.337075651;0;2.493560723;0.60178565;-0.82803331;-1.881360523;0.70644349;7.17196669;-8062.67452;1534.275947;0;0;86433.9;2163;32;0;33895.94218;;-8075.855384;-264.76492;1.4035
34000;6873999.789;436513.5482;-575425.4127;0;0;0;2.492614826;0.601636014;876090.8738;1216658.453;6393583.325;-0.001135997;0;0;0;0;4.338013164;0;2.492614826;0.601636014;-0.829319343;-1.882300636;0.706323078;7.170680657;-8089.158237;1539.315631;0;0;86434;2163;32;0;33995.94166;;-8102.331876;-264.62457;1.4084
34100;6873978.646;437179.2918;-575172.93;0;0;0;2.491669456;0.601485949;876245.056;1216812.637;6394393.565;-0.001135997;0;0;0;0;4.338953859;0;2.491669456;0.601485949;-0.830609052;-1.883240221;0.70620233;7.169390948;-8115.627833;1544.352627;0;0;86434.1;2163;32;0;34095.94115;;-8128.794333;-264.48373;1.4126
34200;6873957.429;437845.0304;-574920.4404;0;0;0;2.490724614;0.601335458;876399.7418;1216967.324;6395206.451;-0.001135997;0;0;0;0;4.339897736;0;2.490724614;0.601335458;-0.83190243;-1.884179281;0.706081248;7.16809757;-8142.08341;1549.386956;0;0;86434.2;2163;32;0;34195.94063;;-8155.242706;-264.34247;1.4141
34300;6873936.14;438510.7641;-574667.9439;0;0;0;2.489780301;0.60118454;876554.9309;1217122.514;6396021.981;-0.001135997;0;0;0;0;4.340844794;0;2.489780301;0.60118454;-0.83319947;-1.885117811;0.705959833;7.16680053;-8168.524957;1554.418615;0;0;86434.3;2163;32;0;34295.94012;;-8181.676953;-264.20106;1.4189
34400;6873914.777;439176.4927;-574415.4404;0;0;0;2.488836517;0.601033198;876710.6231;1217278.207;6396840.155;-0.001135997;0;0;0;0;4.341795032;0;2.488836517;0.601033198;-0.834500164;-1.886055811;0.705838085;7.165499836;-8194.952251;1559.447562;0;0;86434.4;2163;32;0;34395.9396;;-8208.097059;-264.05917;1.423
34500;6873893.342;439842.2165;-574162.93;0;0;0;2.487893265;0.600881431;876866.818;1217434.403;6397660.971;-0.001135997;0;0;0;0;4.342748451;0;2.487893265;0.600881431;-0.835804505;-1.88699328;0.705716005;7.164195495;-8221.365491;1564.473835;0;0;86434.5;2163;32;0;34495.93908;;-8234.502976;-263.91687;1.4257
34600;6873871.834;440507.9352;-573910.4127;0;0;0;2.486950546;0.60072924;877023.5154;1217591.102;6398484.428;-0.001135997;0;0;0;0;4.343705049;0;2.486950546;0.60072924;-0.837112487;-1.887930217;0.705593594;7.162887513;-8247.764418;1569.497383;0;0;86434.6;2163;32;0;34595.93855;;-8260.894663;-263.7743;1.4294
34700;6873850.253;441173.649;-573657.8884;0;0;0;2.486008361;0.600576627;877180.715;1217748.303;6399310.523;-0.001135997;0;0;0;0;4.344664827;0;2.486008361;0.600576627;-0.838424101;-1.88886662;0.705470853;7.161575899;-8274.14914;1574.518229;0;0;86434.7;2163;32;0;34695.93803;;-8287.272093;-263.63136;1.4325
34800;6873828.599;441839.3577;-573405.3572;0;0;0;2.48506671;0.600423592;877338.4165;1217906.006;6400139.257;-0.001135997;0;0;0;0;4.345627783;0;2.48506671;0.600423592;-0.839739341;-1.889802488;0.705347782;7.160260659;-8300.519656;1579.536372;0;0;86434.8;2163;32;0;34795.9375;;-8313.635229;-263.48811;1.4373
34900;6873806.872;442505.0615;-573152.8191;0;0;0;2.484125596;0.600270136;877496.6197;1218064.21;6400970.627;-0.001135997;0;0;0;0;4.346593916;0;2.484125596;0.600270136;-0.841058199;-1.890737821;0.705224382;7.158941801;-8326.875737;1584.551767;0;0;86434.9;2163;32;0;34895.93698;;-8339.98404;-263.34438;1.4393
35000;6873785.072;443170.7603;-572900.2741;0;0;0;2.483185019;0.600116259;877655.3243;1218222.916;6401804.632;-0.001135997;0;0;0;0;4.347563228;0;2.483185019;0.600116259;-0.842380668;-1.891672617;0.705100654;7.157619332;-8353.21759;1589.564455;0;0;86435;2163;32;0;34995.93645;;-8366.318478;-263.20045;1.4436
35100;6873763.199;443836.454;-572647.7221;0;0;0;2.48224498;0.599961964;877814.5301;1218382.123;6402641.27;-0.001135997;0;0;0;0;4.348535716;0;2.48224498;0.599961964;-0.843706742;-1.892606873;0.704976599;7.156293258;-8379.544958;1594.574386;0;0;86435.1;2163;32;0;35095.93591;;-8392.638523;-263.05609;1.4472
35200;6873741.253;444502.1427;-572395.1633;0;0;0;2.481305482;0.59980725;877974.2367;1218541.831;6403480.54;-0.001135997;0;0;0;0;4.34951138;0;2.481305482;0.59980725;-0.845036412;-1.893540592;0.704852217;7.154963588;-8405.857958;1599.581584;0;0;86435.2;2163;32;0;35195.93538;;-8418.944132;-262.91137;1.4504
35300;6873719.235;445167.8264;-572142.5975;0;0;0;2.480366524;0.599652118;878134.4439;1218702.039;6404322.441;-0.001135997;0;0;0;0;4.35049022;0;2.480366524;0.599652118;-0.846369671;-1.894473768;0.70472751;7.153630329;-8432.156564;1604.586042;0;0;86435.3;2163;32;0;35295.93485;;-8445.235269;-262.76633;1.453
35400;6873697.143;445833.5051;-571890.0248;0;0;0;2.479428108;0.599496569;878295.1514;1218862.748;6405166.971;-0.001135997;0;0;0;0;4.351472236;0;2.479428108;0.599496569;-0.847706513;-1.895406403;0.704602477;7.152293487;-8458.44055;1609.587718;0;0;86435.4;2163;32;0;35395.93431;;-8471.511902;-262.62103;1.4588
35500;6873674.979;446499.1787;-571637.4453;0;0;0;2.478490235;0.599340605;878456.3589;1219023.957;6406014.129;-0.001135997;0;0;0;0;4.352457426;0;2.478490235;0.599340605;-0.849046929;-1.896338496;0.704477121;7.150953071;-8484.710154;1614.586658;0;0;86435.5;2163;32;0;35495.93377;;-8497.774005;-262.47515;1.4594
35600;6873652.741;447164.8473;-571384.8588;0;0;0;2.477552907;0.599184225;878618.0661;1219185.665;6406863.913;-0.001135997;0;0;0;0;4.35344579;0;2.477552907;0.599184225;-0.850390913;-1.897270044;0.70435144;7.149609087;-8510.965076;1619.582803;0;0;86435.6;2163;32;0;35595.93323;;-8524.02152;-262.32921;1.4645
35700;6873630.431;447830.5108;-571132.2654;0;0;0;2.476616125;0.599027431;878780.2729;1219347.873;6407716.321;-0.001135997;0;0;0;0;4.354437328;0;2.476616125;0.599027431;-0.851738458;-1.898201048;0.704225437;7.148261542;-8537.205464;1624.576183;0;0;86435.7;2163;32;0;35695.93269;;-8550.254441;-262.18276;1.4677
35800;6873608.048;448496.1693;-570879.6652;0;0;0;2.475679888;0.598870224;878942.9788;1219510.58;6408571.353;-0.001135997;0;0;0;0;4.355432039;0;2.475679888;0.598870224;-0.853089555;-1.899131504;0.704099112;7.146910445;-8563.431302;1629.566794;0;0;86435.8;2163;32;0;35795.93215;;-8576.472717;-262.03599;1.4715
35900;6873585.592;449161.8227;-570627.058;0;0;0;2.4747442;0.598712604;879106.1836;1219673.786;6409429.007;-0.001135997;0;0;0;0;4.356429922;0;2.4747442;0.598712604;-0.854444198;-1.900061413;0.703972466;7.145555802;-8589.642353;1634.554591;0;0;86435.9;2163;32;0;35895.93161;;-8602.676316;-261.88884;1.4735
36000;6873563.062;449827.471;-570374.444;0;0;0;2.473809061;0.598554572;879269.8871;1219837.491;6410289.281;-0.001135997;0;0;0;0;4.357430977;0;2.473809061;0.598554572;-0.855802379;-1.900990773;0.7038455;7.144197621;-8615.838826;1639.539614;0;0;86436;2163;32;0;35995.93106;;-8628.8652;-261.74149;1.4777
36100;6873540.461;450493.1142;-570121.823;0;0;0;2.472874471;0.59839613;879434.089;1220001.694;6411152.174;-0.001135997;0;0;0;0;4.358435203;0;2.472874471;0.59839613;-0.857164091;-1.901919584;0.703718214;7.142835909;-8642.020454;1644.521813;0;0;86436.1;2163;32;0;36095.93051;;-8655.039349;-261.59372;1.4813
36200;6873517.786;451158.7523;-569869.1952;0;0;0;2.471940433;0.598237278;879598.7889;1220166.395;6412017.685;-0.001135997;0;0;0;0;4.359442601;0;2.471940433;0.598237278;-0.858529327;-1.902847844;0.703590609;7.141470673;-8668.187378;1649.501213;0;0;86436.2;2163;32;0;36195.92996;;-8681.198721;-261.44559;1.4847
36300;6873495.038;451824.3854;-569616.5605;0;0;0;2.471006947;0.598078016;879763.9866;1220331.594;6412885.811;-0.001135997;0;0;0;0;4.360453168;0;2.471006947;0.598078016;-0.859898079;-1.903775551;0.703462686;7.140101921;-8694.339574;1654.47781;0;0;86436.3;2163;32;0;36295.92941;;-8707.34328;-261.29712;1.4871
36400;6873472.217;452490.0133;-569363.919;0;0;0;2.470074015;0.597918346;879929.6818;1220497.291;6413756.552;-0.001135997;0;0;0;0;4.361466905;0;2.470074015;0.597918346;-0.86127034;-1.904702706;0.703334445;7.13872966;-8720.476825;1659.451564;0;0;86436.4;2163;32;0;36395.92886;;-8733.472992;-261.14841;1.4919
36500;6873449.324;453155.6362;-569111.2706;0;0;0;2.469141637;0.597758269;880095.8743;1220663.484;6414629.906;-0.001135997;0;0;0;0;4.362483812;0;2.469141637;0.597758269;-0.862646102;-1.905629306;0.703205889;7.137353898;-8746.599333;1664.422512;0;0;86436.5;2163;32;0;36495.9283;;-8759.587833;-260.99922;1.4935
36600;6873426.357;453821.2539;-568858.6152;0;0;0;2.468209815;0.597597785;880262.5637;1220830.175;6415505.872;-0.001135997;0;0;0;0;4.363503887;0;2.468209815;0.597597785;-0.864025359;-1.906555351;0.703077016;7.135974641;-8772.706842;1669.390605;0;0;86436.6;2163;32;0;36595.92775;;-8785.687755;-260.84987;1.4987
36700;6873403.318;454486.8665;-568605.9531;0;0;0;2.467278549;0.597436896;880429.7498;1220997.363;6416384.447;-0.001135997;0;0;0;0;4.364527129;0;2.467278549;0.597436896;-0.865408102;-1.90748084;0.702947829;7.134591898;-8798.799462;1674.355866;0;0;86436.7;2163;32;0;36695.92719;;-8811.772742;-260.7;1.4998
36800;6873380.205;455152.4739;-568353.284;0;0;0;2.466347841;0.597275602;880597.4323;1221165.046;6417265.631;-0.001135997;0;0;0;0;4.36555354;0;2.466347841;0.597275602;-0.866794324;-1.90840577;0.702818327;7.133205676;-8824.877191;1679.318293;0;0;86436.8;2163;32;0;36795.92663;;-8837.842742;-260.55002;1.5051
36900;6873357.02;455818.0762;-568100.6082;0;0;0;2.465417692;0.597113903;880765.6108;1221333.226;6418149.422;-0.001135997;0;0;0;0;4.366583117;0;2.465417692;0.597113903;-0.868184018;-1.909330142;0.702688512;7.131815982;-8850.939789;1684.27784;0;0;86436.9;2163;32;0;36895.92607;;-8863.897744;-260.39951;1.5071
37000;6873333.762;456483.6734;-567847.9254;0;0;0;2.464488103;0.596951802;880934.2852;1221501.902;6419035.818;-0.001135997;0;0;0;0;4.367615861;0;2.464488103;0.596951802;-0.869577177;-1.910253955;0.702558384;7.130422823;-8876.987498;1689.234554;0;0;86437;2163;32;0;36995.92551;;-8889.937695;-260.2488;1.5113
37100;6873310.431;457149.2654;-567595.2358;0;0;0;2.463559075;0.596789298;881103.4551;1221671.073;6419924.819;-0.001135997;0;0;0;0;4.36865177;0;2.463559075;0.596789298;-0.870973793;-1.911177207;0.702427944;7.129026207;-8903.020032;1694.188381;0;0;86437.1;2163;32;0;37095.92494;;-8915.962575;-260.09767;1.5135
37200;6873287.027;457814.8523;-567342.5394;0;0;0;2.462630609;0.596626393;881273.1202;1221840.739;6420816.422;-0.001135997;0;0;0;0;4.369690845;0;2.462630609;0.596626393;-0.872373858;-1.912099897;0.702297194;7.127626142;-8929.037517;1699.139344;0;0;86437.2;2163;32;0;37195.92438;;-8941.972342;-259.94632;1.5177
37300;6873263.55;458480.434;-567089.836;0;0;0;2.461702707;0.596463088;881443.2803;1222010.901;6421710.626;-0.001135997;0;0;0;0;4.370733084;0;2.461702707;0.596463088;-0.873777365;-1.913022024;0.702166133;7.126222635;-8955.039971;1704.087446;0;0;86437.3;2163;32;0;37295.92381;;-8967.966974;-259.79455;1.5202
37400;6873240;459146.0105;-566837.1259;0;0;0;2.460775368;0.596299383;881613.935;1222181.557;6422607.429;-0.001135997;0;0;0;0;4.371778487;0;2.460775368;0.596299383;-0.875184307;-1.913943587;0.702034763;7.124815693;-8981.027119;1709.032636;0;0;86437.4;2163;32;0;37395.92324;;-8993.946429;-259.64253;1.524
37500;6873216.377;459811.5818;-566584.4089;0;0;0;2.459848595;0.596135279;881785.0841;1222352.707;6423506.831;-0.001135997;0;0;0;0;4.372827054;0;2.459848595;0.596135279;-0.876594676;-1.914864585;0.701903083;7.123405324;-9006.999192;1713.974957;0;0;86437.5;2163;32;0;37495.92267;;-9019.910682;-259.49013;1.5266
37600;6873192.682;460477.148;-566331.6851;0;0;0;2.458922388;0.595970777;881956.7273;1222524.352;6424408.829;-0.001135997;0;0;0;0;4.373878784;0;2.458922388;0.595970777;-0.878008465;-1.915785017;0.701771097;7.121991535;-9032.955943;1718.914363;0;0;86437.6;2163;32;0;37595.9221;;-9045.859695;-259.33747;1.5302
37700;6873168.913;461142.7089;-566078.9544;0;0;0;2.457996749;0.595805878;882128.8643;1222696.49;6425313.422;-0.001135997;0;0;0;0;4.374933676;0;2.457996749;0.595805878;-0.879425666;-1.916704882;0.701638802;7.120574334;-9058.897492;1723.850875;0;0;86437.7;2163;32;0;37695.92152;;-9071.793442;-259.18445;1.5335
37800;6873145.072;461808.2647;-565826.2169;0;0;0;2.457071678;0.595640583;882301.4948;1222869.122;6426220.608;-0.001135997;0;0;0;0;4.37599173;0;2.457071678;0.595640583;-0.880846272;-1.917624178;0.701506202;7.119153728;-9084.823822;1728.784492;0;0;86437.8;2163;32;0;37795.92095;;-9097.711887;-259.0311;1.5355
37900;6873121.157;462473.8152;-565573.4726;0;0;0;2.456147176;0.595474893;882474.6185;1223042.247;6427130.386;-0.001135997;0;0;0;0;4.377052946;0;2.456147176;0.595474893;-0.882270275;-1.918542906;0.701373296;7.117729725;-9110.734705;1733.715169;0;0;86437.9;2163;32;0;37895.92037;;-9123.614997;-258.87755;1.5407
