Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jerk
45500;6746661.17;-444144.862;1547272.992;0;0;0;-0.279534218;0.225052172;1651402.203;1991976.257;10467905.88;-0.001135997;0;0;0;0;10.78852794;0;-0.279534218;0.225052172;-4.404026147;1.571942804;0.459273526;3.595973853;-696.2588152;132.4936472;0;0;86445.5;2163;32;0;45493.35548;;-703.3716783;-142.705217;0.03677
45600;6746657.611;-443465.5794;1547482.951;0;0;0;-0.279092637;0.225048106;1651415.588;1991989.642;10467976.22;-0.001135997;0;0;0;0;10.78871137;0;-0.279092637;0.225048106;-4.40407481;1.572370701;0.459271619;3.59592519;-710.5297209;135.2093102;0;0;86445.6;2163;32;0;45593.35544;;-717.6422;-142.70154;0.0368
45700;6746653.981;-442786.2915;1547692.892;0;0;0;-0.278651063;0.225043958;1651429.244;1992003.299;10468047.99;-0.001135997;0;0;0;0;10.78889847;0;-0.278651063;0.225043958;-4.404124445;1.572798589;0.459269674;3.595875555;-724.8002564;137.9249028;0;0;86445.7;2163;32;0;45693.35539;;-731.912354;-142.69786;0.04729
45800;6746650.282;-442106.9983;1547902.814;0;0;0;-0.278209498;0.225039729;1651443.172;1992017.227;10468121.18;-0.001135997;0;0;0;0;10.78908925;0;-0.278209498;0.225039729;-4.404175053;1.57322647;0.459267691;3.595824947;-739.0704023;140.6404213;0;0;86445.8;2163;32;0;45793.35535;;-746.18214;-142.693131;0.02627
45900;6746646.511;-441427.6999;1548112.718;0;0;0;-0.277767942;0.225035419;1651457.371;1992031.427;10468195.8;-0.001135997;0;0;0;0;10.78928369;0;-0.277767942;0.225035419;-4.404226633;1.573654341;0.459265671;3.595773367;-753.3401664;143.3558671;0;0;86445.9;2163;32;0;45893.3553;;-760.4514531;-142.690504;0.05256
46000;6746642.671;-440748.3961;1548322.603;0;0;0;-0.277326394;0.225031027;1651471.842;1992045.899;10468271.85;-0.001135997;0;0;0;0;10.78948181;0;-0.277326394;0.225031027;-4.404279185;1.574082204;0.459263613;3.595720815;-767.6095304;146.0712368;0;0;86446;2163;32;0;45993.35525;;-774.7205035;-142.685248;0.04203
46100;6746638.76;-440069.0871;1548532.47;0;0;0;-0.276884854;0.225026554;1651486.585;1992060.641;10468349.33;-0.001135997;0;0;0;0;10.7896836;0;-0.276884854;0.225026554;-4.404332709;1.574510057;0.459261518;3.595667291;-781.8784906;148.7865297;0;0;86446.1;2163;32;0;46093.3552;;-788.9890283;-142.681045;0.03154
46200;6746634.779;-439389.7728;1548742.318;0;0;0;-0.276443324;0.225022;1651501.599;1992075.656;10468428.23;-0.001135997;0;0;0;0;10.78988907;0;-0.276443324;0.225022;-4.404387205;1.574937902;0.459259385;3.595612795;-796.1470428;151.5017449;0;0;86446.2;2163;32;0;46193.35515;;-803.2571328;-142.677891;0.05254
46300;6746630.728;-438710.4532;1548952.147;0;0;0;-0.276001803;0.225017365;1651516.884;1992090.942;10468508.56;-0.001135997;0;0;0;0;10.79009821;0;-0.276001803;0.225017365;-4.404442673;1.575365737;0.459257214;3.595557327;-810.4151662;154.2168785;0;0;86446.3;2163;32;0;46293.3551;;-817.5249219;-142.672637;0.04205
46400;6746626.606;-438031.1284;1549161.959;0;0;0;-0.27556029;0.225012649;1651532.441;1992106.499;10468590.31;-0.001135997;0;0;0;0;10.79031102;0;-0.27556029;0.225012649;-4.404499114;1.575793564;0.459255006;3.595500886;-824.6828723;156.9319327;0;0;86446.4;2163;32;0;46393.35505;;-831.7921856;-142.668432;0.04203
46500;6746622.414;-437351.7983;1549371.751;0;0;0;-0.275118787;0.225007851;1651548.27;1992122.328;10468673.49;-0.001135997;0;0;0;0;10.7905275;0;-0.275118787;0.225007851;-4.404556525;1.57622138;0.459252761;3.595443475;-838.9501416;159.6469037;0;0;86446.5;2163;32;0;46493.355;;-846.0590288;-142.664229;0.04205
46600;6746618.152;-436672.463;1549581.525;0;0;0;-0.274677294;0.225002972;1651564.37;1992138.429;10468758.1;-0.001135997;0;0;0;0;10.79074765;0;-0.274677294;0.225002972;-4.404614909;1.576649186;0.459250478;3.595385091;-853.2169754;162.3617919;0;0;86446.6;2163;32;0;46593.35494;;-860.3254517;-142.660024;0.05255
46700;6746613.82;-435993.1225;1549791.281;0;0;0;-0.27423581;0.224998012;1651580.741;1992154.801;10468844.14;-0.001135997;0;0;0;0;10.79097148;0;-0.27423581;0.224998012;-4.404674265;1.577076983;0.459248157;3.595325735;-867.4833607;165.0765948;0;0;86446.7;2163;32;0;46693.35489;;-874.5914541;-142.654769;0.04729
46800;6746609.417;-435313.7767;1550001.018;0;0;0;-0.273794336;0.224992971;1651597.384;1992171.444;10468931.6;-0.001135997;0;0;0;0;10.79119899;0;-0.273794336;0.224992971;-4.404734592;1.57750477;0.459245799;3.595265408;-881.7492811;167.7913092;0;0;86446.8;2163;32;0;46793.35483;;-888.856931;-142.65004;0.03678
46900;6746604.943;-434634.4257;1550210.737;0;0;0;-0.273352872;0.224987848;1651614.298;1992188.359;10469020.49;-0.001135997;0;0;0;0;10.79143016;0;-0.273352872;0.224987848;-4.40479589;1.577932547;0.459243403;3.59520411;-896.0147518;170.505938;0;0;86446.9;2163;32;0;46893.35477;;-903.121935;-142.646362;0.05782
47000;6746600.4;-433955.0695;1550420.437;0;0;0;-0.272911419;0.224982645;1651631.484;1992205.545;10469110.8;-0.001135997;0;0;0;0;10.79166501;0;-0.272911419;0.224982645;-4.40485816;1.578360313;0.45924097;3.59514184;-910.2797533;173.2204775;0;0;86447;2163;32;0;46993.35472;;-917.3865712;-142.64058;0.04729
47100;6746595.786;-433275.7081;1550630.118;0;0;0;-0.272469975;0.22497736;1651648.941;1992223.003;10469202.54;-0.001135997;0;0;0;0;10.79190354;0;-0.272469975;0.22497736;-4.404921401;1.578788068;0.459238499;3.595078599;-924.5442703;175.9349249;0;0;86447.1;2163;32;0;47093.35466;;-931.6506292;-142.635851;0.04729
47200;6746591.102;-432596.3416;1550839.781;0;0;0;-0.272028542;0.224971994;1651666.67;1992240.732;10469295.71;-0.001135997;0;0;0;0;10.79214574;0;-0.272028542;0.224971994;-4.404985614;1.579215814;0.459235991;3.595014386;-938.8083162;178.6492825;0;0;86447.2;2163;32;0;47193.3546;;-945.9142143;-142.631122;0.0473
47300;6746586.347;-431916.9698;1551049.426;0;0;0;-0.27158712;0.224966547;1651684.67;1992258.733;10469390.3;-0.001135997;0;0;0;0;10.79239161;0;-0.27158712;0.224966547;-4.405050798;1.579643547;0.459233445;3.594949202;-953.0718599;181.3635447;0;0;86447.3;2163;32;0;47293.35454;;-960.1773265;-142.626392;0.0578
47400;6746581.522;-431237.5928;1551259.051;0;0;0;-0.271145708;0.224961019;1651702.942;1992277.005;10469486.32;-0.001135997;0;0;0;0;10.79264116;0;-0.271145708;0.224961019;-4.405116953;1.580071271;0.459230862;3.594883047;-967.334916;184.077714;0;0;86447.4;2163;32;0;47393.35448;;-974.4399657;-142.620612;0.04201
47500;6746576.627;-430558.2107;1551468.659;0;0;0;-0.270704307;0.224955409;1651721.485;1992295.548;10469583.77;-0.001135997;0;0;0;0;10.79289438;0;-0.270704307;0.224955409;-4.405184078;1.580498982;0.459228241;3.594815922;-981.5974637;186.7917866;0;0;86447.5;2163;32;0;47493.35442;;-988.7020269;-142.616411;0.06311
47600;6746571.662;-429878.8234;1551678.248;0;0;0;-0.270262918;0.224949719;1651740.299;1992314.363;10469682.64;-0.001135997;0;0;0;0;10.79315128;0;-0.270262918;0.224949719;-4.405252175;1.580926683;0.459225583;3.594747825;-995.8594969;189.5057613;0;0;86447.6;2163;32;0;47593.35435;;-1002.963668;-142.6101;0.0473
47700;6746566.626;-429199.4309;1551887.818;0;0;0;-0.26982154;0.224943947;1651759.385;1992333.449;10469782.94;-0.001135997;0;0;0;0;10.79341185;0;-0.26982154;0.224943947;-4.405321243;1.581354372;0.459222888;3.594678757;-1010.121019;192.2196386;0;0;86447.7;2163;32;0;47693.35429;;-1017.224678;-142.60537;0.0525
47800;6746561.52;-428520.0333;1552097.37;0;0;0;-0.269380173;0.224938094;1651778.742;1992352.807;10469884.67;-0.001135997;0;0;0;0;10.7936761;0;-0.269380173;0.224938094;-4.405391281;1.581782049;0.459220154;3.594608719;-1024.382007;194.9334145;0;0;86447.8;2163;32;0;47793.35423;;-1031.485215;-142.60012;0.0579
47900;6746556.343;-427840.6305;1552306.903;0;0;0;-0.268938818;0.22493216;1651798.371;1992372.436;10469987.82;-0.001135997;0;0;0;0;10.79394402;0;-0.268938818;0.22493216;-4.405462291;1.582209715;0.459217384;3.594537709;-1038.642463;197.647089;0;0;86447.9;2163;32;0;47893.35416;;-1045.745227;-142.59433;0.0525
48000;6746551.097;-427161.2226;1552516.418;0;0;0;-0.268497474;0.224926145;1651818.271;1992392.337;10470092.4;-0.001135997;0;0;0;0;10.79421562;0;-0.268497474;0.224926145;-4.40553427;1.582637369;0.459214576;3.59446573;-1052.902383;200.3606616;0;0;86448;2163;48;0;47993.35409;;-1060.00466;-142.58908;0.0577
48100;6746545.779;-426481.8095;1552725.914;0;0;0;-0.268056143;0.224920049;1651838.442;1992412.508;10470198.4;-0.001135997;0;0;0;0;10.79449089;0;-0.268056143;0.224920049;-4.405607221;1.58306501;0.45921173;3.594392779;-1067.161753;203.0741294;0;0;86448.1;2163;48;0;48093.35403;;-1074.263568;-142.58331;0.0527
48200;6746540.392;-425802.3914;1552935.391;0;0;0;-0.267614823;0.224913872;1651858.884;1992432.951;10470305.83;-0.001135997;0;0;0;0;10.79476985;0;-0.267614823;0.224913872;-4.405681141;1.583492639;0.459208847;3.594318859;-1081.420573;205.7874927;0;0;86448.2;2163;48;0;48193.35396;;-1088.521899;-142.57804;0.063
48300;6746534.934;-425122.9681;1553144.85;0;0;0;-0.267173516;0.224907613;1651879.598;1992453.666;10470414.68;-0.001135997;0;0;0;0;10.79505247;0;-0.267173516;0.224907613;-4.405756032;1.583920256;0.459205926;3.594243968;-1095.678816;208.5007461;0;0;86448.3;2163;48;0;48293.35389;;-1102.779703;-142.57174;0.0525
48400;6746529.406;-424443.5397;1553354.291;0;0;0;-0.266732221;0.224901274;1651900.583;1992474.652;10470524.96;-0.001135997;0;0;0;0;10.79533878;0;-0.266732221;0.224901274;-4.405831893;1.58434786;0.459202968;3.594168107;-1109.936504;211.213894;0;0;86448.4;2163;48;0;48393.35382;;-1117.036877;-142.56649;0.0632
48500;6746523.808;-423764.1062;1553563.712;0;0;0;-0.266290939;0.224894854;1651921.84;1992495.909;10470636.67;-0.001135997;0;0;0;0;10.79562876;0;-0.266290939;0.224894854;-4.405908724;1.584775451;0.459199973;3.594091276;-1124.193615;213.9269318;0;0;86448.5;2163;48;0;48493.35375;;-1131.293526;-142.56017;0.0577
48600;6746518.139;-423084.6676;1553773.116;0;0;0;-0.265849669;0.224888352;1651943.368;1992517.437;10470749.8;-0.001135997;0;0;0;0;10.79592242;0;-0.265849669;0.224888352;-4.405986526;1.58520303;0.45919694;3.594013474;-1138.450139;216.6398582;0;0;86448.6;2163;48;0;48593.35368;;-1145.549543;-142.5544;0.0578
48700;6746512.4;-422405.2239;1553982.501;0;0;0;-0.265408412;0.224881769;1651965.167;1992539.237;10470864.36;-0.001135997;0;0;0;0;10.79621975;0;-0.265408412;0.224881769;-4.406065297;1.585630595;0.45919387;3.593934703;-1152.706078;219.3526733;0;0;86448.7;2163;48;0;48693.3536;;-1159.804983;-142.54862;0.0631
48800;6746506.591;-421725.7751;1554191.867;0;0;0;-0.264967169;0.224875106;1651987.237;1992561.307;10470980.34;-0.001135997;0;0;0;0;10.79652077;0;-0.264967169;0.224875106;-4.406145038;1.586058147;0.459190762;3.593854962;-1166.961409;222.0653726;0;0;86448.8;2163;48;0;48793.35353;;-1174.059845;-142.54231;0.0578
48900;6746500.711;-421046.3212;1554401.214;0;0;0;-0.264525938;0.224868361;1652009.579;1992583.65;10471097.75;-0.001135997;0;0;0;0;10.79682546;0;-0.264525938;0.224868361;-4.406225748;1.586485686;0.459187617;3.593774252;-1181.216147;224.7779591;0;0;86448.9;2163;48;0;48893.35346;;-1188.314076;-142.53653;0.0735
49000;6746494.762;-420366.8623;1554610.543;0;0;0;-0.264084721;0.224861536;1652032.192;1992606.263;10471216.59;-0.001135997;0;0;0;0;10.79713383;0;-0.264084721;0.224861536;-4.406307429;1.586913211;0.459184435;3.593692571;-1195.470272;227.4904287;0;0;86449;2163;48;0;48993.35338;;-1202.567729;-142.52918;0.0474
49100;6746488.741;-419687.3983;1554819.854;0;0;0;-0.263643517;0.224854629;1652055.076;1992629.148;10471336.85;-0.001135997;0;0;0;0;10.79744588;0;-0.263643517;0.224854629;-4.406390078;1.587340722;0.459181215;3.593609922;-1209.723769;230.2027791;0;0;86449.1;2163;48;0;49093.3533;;-1216.820647;-142.52444;0.0735
49200;6746482.651;-419007.9293;1555029.146;0;0;0;-0.263202327;0.224847641;1652078.231;1992652.304;10471458.53;-0.001135997;0;0;0;0;10.7977616;0;-0.263202327;0.224847641;-4.406473698;1.587768219;0.459177957;3.593526302;-1223.976652;232.9150125;0;0;86449.2;2163;48;0;49193.35323;;-1231.073091;-142.51709;0.0631
49300;6746476.49;-418328.4552;1555238.419;0;0;0;-0.262761151;0.224840572;1652101.658;1992675.731;10471581.64;-0.001135997;0;0;0;0;10.79808101;0;-0.262761151;0.224840572;-4.406558286;1.588195703;0.459174663;3.593441714;-1238.228886;235.6271225;0;0;86449.3;2163;48;0;49293.35315;;-1245.3248;-142.51078;0.0683
49400;6746470.259;-417648.976;1555447.674;0;0;0;-0.262319989;0.224833423;1652125.355;1992699.429;10471706.18;-0.001135997;0;0;0;0;10.79840409;0;-0.262319989;0.224833423;-4.406643844;1.588623172;0.459171331;3.593356156;-1252.480493;238.3391131;0;0;86449.4;2163;48;0;49393.35307;;-1259.575878;-142.50395;0.0578
49500;6746463.957;-416969.4919;1555656.91;0;0;0;-0.261878841;0.224826192;1652149.324;1992723.398;10471832.14;-0.001135997;0;0;0;0;10.79873085;0;-0.261878841;0.224826192;-4.40673037;1.589050626;0.459167961;3.59326963;-1266.731451;241.0509803;0;0;86449.5;2163;48;0;49493.35299;;-1273.826273;-142.49817;0.0683
49600;6746457.585;-416290.0027;1555866.127;0;0;0;-0.261437707;0.224818881;1652173.564;1992747.639;10471959.52;-0.001135997;0;0;0;0;10.7990613;0;-0.261437707;0.224818881;-4.406817866;1.589478067;0.459164555;3.593182134;-1280.98175;243.762722;0;0;86449.6;2163;48;0;49593.35291;;-1288.07609;-142.49134;0.0736
49700;6746451.143;-415610.5084;1556075.326;0;0;0;-0.260996588;0.224811488;1652198.076;1992772.151;10472088.33;-0.001135997;0;0;0;0;10.79939542;0;-0.260996588;0.224811488;-4.40690633;1.589905492;0.45916111;3.59309367;-1295.231393;246.4743389;0;0;86449.7;2163;48;0;49693.35283;;-1302.325224;-142.48398;0.0631
49800;6746444.631;-414931.0092;1556284.507;0;0;0;-0.260555484;0.224804014;1652222.858;1992796.934;10472218.57;-0.001135997;0;0;0;0;10.79973322;0;-0.260555484;0.224804014;-4.406995763;1.590332903;0.459157629;3.593004237;-1309.480356;249.1858264;0;0;86449.8;2163;48;0;49793.35274;;-1316.573622;-142.47767;0.0682
49900;6746438.048;-414251.505;1556493.668;0;0;0;-0.260114394;0.22479646;1652247.912;1992821.988;10472350.23;-0.001135997;0;0;0;0;10.8000747;0;-0.260114394;0.22479646;-4.407086165;1.590760299;0.45915411;3.592913835;-1323.728651;251.8971869;0;0;86449.9;2163;48;0;49893.35266;;-1330.821389;-142.47085;0.0684
50000;6746431.395;-413571.9957;1556702.812;0;0;0;-0.259673319;0.224788824;1652273.236;1992847.313;10472483.32;-0.001135997;0;0;0;0;10.80041987;0;-0.259673319;0.224788824;-4.407177535;1.591187679;0.459150554;3.592822465;-1337.976266;254.6084179;0;0;86450;2163;48;0;49993.35258;;-1345.068474;-142.46401;0.0736
50100;6746424.672;-412892.4815;1556911.936;0;0;0;-0.259232259;0.224781108;1652298.832;1992872.91;10472617.83;-0.001135997;0;0;0;0;10.80076871;0;-0.259232259;0.224781108;-4.407269874;1.591615044;0.45914696;3.592730126;-1352.223187;257.3195166;0;0;86450.1;2163;48;0;50093.35249;;-1359.314875;-142.45665;0.0683
50200;6746417.878;-412212.9623;1557121.042;0;0;0;-0.258791215;0.224773311;1652324.699;1992898.777;10472753.76;-0.001135997;0;0;0;0;10.80112124;0;-0.258791215;0.224773311;-4.407363181;1.592042394;0.45914333;3.592636819;-1366.469418;260.0304844;0;0;86450.2;2163;48;0;50193.35241;;-1373.56054;-142.44982;0.0787
50300;6746411.014;-411533.4381;1557330.129;0;0;0;-0.258350186;0.224765433;1652350.837;1992924.916;10472891.12;-0.001135997;0;0;0;0;10.80147744;0;-0.258350186;0.224765433;-4.407457456;1.592469728;0.459139661;3.592542544;-1380.714929;262.7413149;0;0;86450.3;2163;48;0;50293.35232;;-1387.805522;-142.44195;0.058
50400;6746404.08;-410853.9089;1557539.198;0;0;0;-0.257909173;0.224757474;1652377.246;1992951.326;10473029.9;-0.001135997;0;0;0;0;10.80183733;0;-0.257909173;0.224757474;-4.407552699;1.592897046;0.459135956;3.592447301;-1394.95974;265.4520124;0;0;86450.4;2163;48;0;50393.35223;;-1402.049717;-142.43615;0.0839
50500;6746397.075;-410174.3748;1557748.248;0;0;0;-0.257468175;0.224749434;1652403.926;1992978.006;10473170.11;-0.001135997;0;0;0;0;10.8022009;0;-0.257468175;0.224749434;-4.40764891;1.593324348;0.459132213;3.59235109;-1409.203832;268.162573;0;0;86450.5;2163;48;0;50493.35214;;-1416.293332;-142.42776;0.0737
50600;6746390;-409494.8357;1557957.28;0;0;0;-0.257027193;0.224741313;1652430.877;1993004.958;10473311.74;-0.001135997;0;0;0;0;10.80256815;0;-0.257027193;0.224741313;-4.407746089;1.593751634;0.459128433;3.592253911;-1423.447194;270.8729946;0;0;86450.6;2163;48;0;50593.35205;;-1430.536108;-142.42039;0.0683
50700;6746382.855;-408815.2917;1558166.293;0;0;0;-0.256586227;0.224733111;1652458.1;1993032.181;10473454.8;-0.001135997;0;0;0;0;10.80293909;0;-0.256586227;0.224733111;-4.407844235;1.594178904;0.459124616;3.592155765;-1437.68983;273.5832781;0;0;86450.7;2163;48;0;50693.35196;;-1444.778147;-142.41356;0.0787
50800;6746375.639;-408135.7427;1558375.287;0;0;0;-0.256145278;0.224724829;1652485.593;1993059.675;10473599.28;-0.001135997;0;0;0;0;10.8033137;0;-0.256145278;0.224724829;-4.407943349;1.594606157;0.459120761;3.592056651;-1451.931712;276.2934181;0;0;86450.8;2163;48;0;50793.35187;;-1459.019503;-142.40569;0.079
50900;6746368.353;-407456.1888;1558584.263;0;0;0;-0.255704345;0.224716465;1652513.357;1993087.44;10473745.19;-0.001135997;0;0;0;0;10.803692;0;-0.255704345;0.224716465;-4.40804343;1.595033394;0.45911687;3.59195657;-1466.172862;279.0034189;0;0;86450.9;2163;48;0;50893.35178;;-1473.260072;-142.39779;0.0682
51000;6746360.997;-406776.6299;1558793.22;0;0;0;-0.255263428;0.224708021;1652541.392;1993115.475;10473892.52;-0.001135997;0;0;0;0;10.80407399;0;-0.255263428;0.224708021;-4.408144479;1.595460613;0.45911294;3.591855521;-1480.413256;281.7132757;0;0;86451;2163;48;0;50993.35168;;-1487.499851;-142.39097;0.0841
51100;6746353.57;-406097.0661;1559002.158;0;0;0;-0.254822529;0.224699496;1652569.698;1993143.782;10474041.27;-0.001135997;0;0;0;0;10.80445965;0;-0.254822529;0.224699496;-4.408246494;1.595887816;0.459108974;3.591753506;-1494.652874;284.422985;0;0;86451.1;2163;48;0;51093.35159;;-1501.738948;-142.38256;0.0736
51200;6746346.074;-405417.4975;1559211.078;0;0;0;-0.254381646;0.22469089;1652598.276;1993172.36;10474191.45;-0.001135997;0;0;0;0;10.80484901;0;-0.254381646;0.22469089;-4.408349477;1.596315002;0.45910497;3.591650523;-1508.891745;287.132552;0;0;86451.2;2163;48;0;51193.35149;;-1515.977204;-142.3752;0.0788
51300;6746338.506;-404737.9239;1559419.979;0;0;0;-0.25394078;0.224682204;1652627.124;1993201.209;10474343.05;-0.001135997;0;0;0;0;10.80524204;0;-0.25394078;0.224682204;-4.408453426;1.596742171;0.45910093;3.591546574;-1523.129817;289.8419671;0;0;86451.3;2163;48;0;51293.3514;;-1530.214724;-142.36732;0.0841
51400;6746330.869;-404058.3454;1559628.861;0;0;0;-0.253499931;0.224673436;1652656.243;1993230.328;10474496.07;-0.001135997;0;0;0;0;10.80563876;0;-0.253499931;0.224673436;-4.408558343;1.597169322;0.459096852;3.591441657;-1537.367124;292.5512365;0;0;86451.4;2163;48;0;51393.3513;;-1544.451456;-142.35891;0.0788
51500;6746323.161;-403378.762;1559837.725;0;0;0;-0.253059099;0.224664588;1652685.633;1993259.719;10474650.52;-0.001135997;0;0;0;0;10.80603917;0;-0.253059099;0.224664588;-4.408664226;1.597596456;0.459092736;3.591335774;-1551.603642;295.2603557;0;0;86451.5;2163;48;0;51493.3512;;-1558.687347;-142.35103;0.0736
51600;6746315.383;-402699.1737;1560046.571;0;0;0;-0.252618286;0.224655659;1652715.293;1993289.381;10474806.39;-0.001135997;0;0;0;0;10.80644326;0;-0.252618286;0.224655659;-4.408771075;1.598023571;0.459088584;3.591228925;-1565.839354;297.9693217;0;0;86451.6;2163;48;0;51593.3511;;-1572.92245;-142.34367;0.0893
51700;6746307.535;-402019.5806;1560255.397;0;0;0;-0.252177489;0.22464665;1652745.225;1993319.313;10474963.69;-0.001135997;0;0;0;0;10.80685103;0;-0.252177489;0.22464665;-4.408878891;1.598450669;0.459084394;3.591121109;-1580.074275;300.6781371;0;0;86451.7;2163;48;0;51693.351;;-1587.156817;-142.33474;0.0841
51800;6746299.616;-401339.9826;1560464.205;0;0;0;-0.251736711;0.224637559;1652775.428;1993349.516;10475122.41;-0.001135997;0;0;0;0;10.80726249;0;-0.251736711;0.224637559;-4.408987672;1.598877749;0.459080167;3.591012328;-1594.308366;303.3867945;0;0;86451.8;2163;48;0;51793.3509;;-1601.390291;-142.32633;0.0736
51900;6746291.627;-400660.3797;1560672.994;0;0;0;-0.25129595;0.224628388;1652805.901;1993379.99;10475282.55;-0.001135997;0;0;0;0;10.80767764;0;-0.25129595;0.224628388;-4.40909742;1.599304811;0.459075903;3.59090258;-1608.541652;306.0952987;0;0;86451.9;2163;48;0;51893.3508;;-1615.622924;-142.31897;0.0893
52000;6746283.568;-399980.7719;1560881.765;0;0;0;-0.250855208;0.224619136;1652836.645;1993410.735;10475444.12;-0.001135997;0;0;0;0;10.80809647;0;-0.250855208;0.224619136;-4.409208134;1.599731855;0.459071602;3.590791866;-1622.774113;308.803646;0;0;86452;2163;48;0;51993.3507;;-1629.854821;-142.31004;0.0841
52100;6746275.438;-399301.1593;1561090.517;0;0;0;-0.250414484;0.224609804;1652867.661;1993441.751;10475607.11;-0.001135997;0;0;0;0;10.80851899;0;-0.250414484;0.224609804;-4.409319814;1.600158879;0.459067264;3.590680186;-1637.005734;311.5118336;0;0;86452.1;2163;48;0;52093.35059;;-1644.085825;-142.30163;0.0841
52200;6746267.238;-398621.5419;1561299.25;0;0;0;-0.249973779;0.22460039;1652898.946;1993473.038;10475771.52;-0.001135997;0;0;0;0;10.8089452;0;-0.249973779;0.22460039;-4.409432459;1.600585885;0.459062888;3.590567541;-1651.236529;314.2198639;0;0;86452.2;2163;48;0;52193.35049;;-1658.315988;-142.29322;0.084
52300;6746258.968;-397941.9196;1561507.965;0;0;0;-0.249533092;0.224590896;1652930.503;1993504.595;10475937.35;-0.001135997;0;0;0;0;10.8093751;0;-0.249533092;0.224590896;-4.40954607;1.601012873;0.459058476;3.59045393;-1665.46646;316.9277296;0;0;86452.3;2163;48;0;52293.35038;;-1672.54531;-142.28482;0.0894
52400;6746250.627;-397262.2925;1561716.661;0;0;0;-0.249092424;0.224581322;1652962.331;1993536.423;10476104.61;-0.001135997;0;0;0;0;10.80980868;0;-0.249092424;0.224581322;-4.409660646;1.601439841;0.459054026;3.590339354;-1679.69555;319.6354355;0;0;86452.4;2163;48;0;52393.35028;;-1686.773792;-142.27588;0.0841
52500;6746242.216;-396582.6606;1561925.339;0;0;0;-0.248651774;0.224571666;1652994.429;1993568.522;10476273.29;-0.001135997;0;0;0;0;10.81024595;0;-0.248651774;0.224571666;-4.409776187;1.60186679;0.459049539;3.590223813;-1693.923777;322.342977;0;0;86452.5;2163;48;0;52493.35017;;-1701.00138;-142.26747;0.0945
52600;6746233.735;-395903.0238;1562133.997;0;0;0;-0.248211144;0.22456193;1653026.798;1993600.892;10476443.4;-0.001135997;0;0;0;0;10.81068691;0;-0.248211144;0.22456193;-4.409892693;1.60229372;0.459045015;3.590107307;-1708.151133;325.0503528;0;0;86452.6;2163;48;0;52593.35006;;-1715.228127;-142.25802;0.0789
52700;6746225.184;-395223.3823;1562342.637;0;0;0;-0.247770533;0.224552114;1653059.438;1993633.532;10476614.92;-0.001135997;0;0;0;0;10.81113156;0;-0.247770533;0.224552114;-4.410010164;1.60272063;0.459040454;3.589989836;-1722.377624;327.757564;0;0;86452.7;2163;48;0;52693.34995;;-1729.453929;-142.25013;0.0999
52800;6746216.562;-394543.7359;1562551.259;0;0;0;-0.247329942;0.224542217;1653092.348;1993666.443;10476787.87;-0.001135997;0;0;0;0;10.81157989;0;-0.247329942;0.224542217;-4.4101286;1.603147521;0.459035855;3.5898714;-1736.603218;330.4646045;0;0;86452.8;2163;48;0;52793.34984;;-1743.678942;-142.24014;0.0787
52900;6746207.87;-393864.0847;1562759.861;0;0;0;-0.24688937;0.224532239;1653125.529;1993699.625;10476962.24;-0.001135997;0;0;0;0;10.81203192;0;-0.24688937;0.224532239;-4.410248001;1.603574392;0.45903122;3.589751999;-1750.827936;333.1714784;0;0;86452.9;2163;48;0;52893.34973;;-1757.902956;-142.23227;0.0947
53000;6746199.107;-393184.4288;1562968.446;0;0;0;-0.246448818;0.224522181;1653158.981;1993733.077;10477138.04;-0.001135997;0;0;0;0;10.81248764;0;-0.246448818;0.224522181;-4.410368366;1.604001243;0.459026548;3.589631634;-1765.051756;335.8781813;0;0;86453;2163;48;0;52993.34962;;-1772.126183;-142.2228;0.0998
53100;6746190.275;-392504.7681;1563177.011;0;0;0;-0.246008285;0.224512042;1653192.703;1993766.801;10477315.25;-0.001135997;0;0;0;0;10.81294704;0;-0.246008285;0.224512042;-4.410489695;1.604428074;0.459021838;3.589510305;-1779.274668;338.5847115;0;0;86453.1;2163;48;0;53093.34951;;-1786.348463;-142.21282;0.0788
53200;6746181.371;-391825.1026;1563385.558;0;0;0;-0.245567773;0.224501822;1653226.696;1993800.794;10477493.89;-0.001135997;0;0;0;0;10.81341014;0;-0.245567773;0.224501822;-4.410611988;1.604854884;0.459017092;3.589388012;-1793.496683;341.2910709;0;0;86453.2;2163;48;0;53193.3494;;-1800.569745;-142.20494;0.0998
