Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift;Jitter
8200;6838352.128;-766813.0895;-480689.6364;0;0;0;-2.130736905;0.470432747;1015314.424;1355882.963;7125213.062;-0.001135996;0;0;0;0;5.404710247;0;-2.130736905;0.470432747;-1.943101737;0.081161193;0.602013127;6.056898263;30985.53745;-5896.351725;0;0;86408.2;2163;0;0;8195.477261;30982.00105;-66.68797657;-1.198148646
8300;6838445.871;-766259.0249;-480238.2867;0;0;0;-2.13063944;0.47083188;1014724.856;1355293.391;7122114.842;-0.001135996;0;0;0;0;5.400523482;0;-2.13063944;0.47083188;-1.939833157;0.081258325;0.602308556;6.060166843;30978.87471;-5895.083848;0;0;86408.3;2163;0;0;8295.479228;30975.33225;-66.80779144;-1.187637271
8400;6838539.54;-765704.9525;-479786.9312;0;0;0;-2.130541821;0.471231411;1014135.415;1354703.946;7119017.288;-0.001135996;0;0;0;0;5.396339839;0;-2.130541821;0.471231411;-1.936561309;0.08135561;0.602604386;6.063438691;30972.1996;-5893.813616;0;0;86408.4;2163;0;0;8395.481194;30968.65147;-66.92655517;-1.219169559
8500;6838633.134;-765150.8721;-479335.5698;0;0;0;-2.130444047;0.471631343;1013546.101;1354114.629;7115920.402;-0.001135996;0;0;0;0;5.392159317;0;-2.130444047;0.471631343;-1.933276553;0.081453048;0.602900616;6.066723447;30965.51276;-5892.541153;0;0;86408.5;2163;0;0;8495.48316;30961.95882;-67.04847212;-1.192891735
8600;6838726.653;-764596.7838;-478884.2026;0;0;0;-2.13034612;0.472031674;1012956.915;1353525.438;7112824.186;-0.001135996;0;0;0;0;5.387981912;0;-2.13034612;0.472031674;-1.929988325;0.081550641;0.603197248;6.070011675;30958.81384;-5891.266392;0;0;86408.6;2163;0;0;8595.485125;30955.25397;-67.1677613;-1.213913872
8700;6838820.098;-764042.6877;-478432.8297;0;0;0;-2.130248037;0.472432407;1012367.856;1352936.375;7109728.64;-0.001135996;0;0;0;0;5.383807623;0;-2.130248037;0.472432407;-1.926696806;0.081648387;0.603494282;6.073303194;30952.10278;-5889.989319;0;0;86408.7;2163;0;0;8695.48709;30948.53719;-67.28915268;-1.208657573
8800;6838913.468;-763488.5837;-477981.4509;0;0;0;-2.130149799;0.472833541;1011778.925;1352347.44;7106633.765;-0.001135996;0;0;0;0;5.379636447;0;-2.130149799;0.472833541;-1.923401991;0.081746289;0.603791719;6.076598009;30945.37999;-5888.710015;0;0;86408.8;2163;0;0;8795.489054;30941.80828;-67.41001844;-1.208658796
8900;6839006.764;-762934.4718;-477530.0663;0;0;0;-2.130051406;0.473235076;1011190.122;1351758.634;7103539.564;-0.001135996;0;0;0;0;5.37546838;0;-2.130051406;0.473235076;-1.920103873;0.081844346;0.604089558;6.079896127;30938.64468;-5887.428327;0;0;86408.9;2163;0;0;8895.491019;30935.06727;-67.53088432;-1.219168335
9000;6839099.985;-762380.3521;-477078.6758;0;0;0;-2.129952856;0.473637014;1010601.447;1351169.955;7100446.037;-0.001135996;0;0;0;0;5.371303422;0;-2.129952856;0.473637014;-1.916802449;0.081942558;0.604387802;6.083197551;30931.89757;-5886.144394;0;0;86409;2163;0;0;8995.492982;30928.31419;-67.65280115;-1.219167724
9100;6839193.131;-761826.2244;-476627.2796;0;0;0;-2.12985415;0.474039356;1010012.901;1350581.405;7097353.185;-0.001135996;0;0;0;0;5.36714157;0;-2.12985415;0.474039356;-1.913497714;0.082040927;0.60468645;6.086502286;30925.13821;-5884.858132;0;0;86409.1;2163;0;0;9095.494945;30921.54891;-67.77471793;-1.21391326
9200;6839286.203;-761272.089;-476175.8777;0;0;0;-2.129755288;0.474442101;1009424.483;1349992.983;7094261.01;-0.001135996;0;0;0;0;5.36298282;0;-2.129755288;0.474442101;-1.910189662;0.082139451;0.604985503;6.089810338;30918.36659;-5883.569535;0;0;86409.2;2163;0;0;9195.496908;30914.77143;-67.89610925;-1.224423411
9300;6839379.2;-760717.9457;-475724.4699;0;0;0;-2.129656268;0.474845251;1008836.195;1349404.691;7091169.512;-0.001135996;0;0;0;0;5.358827172;0;-2.129656268;0.474845251;-1.906878288;0.082238132;0.605284962;6.093121712;30911.58312;-5882.278685;0;0;86409.3;2163;0;0;9295.49887;30907.98182;-68.01855159;-1.229677875
9400;6839472.122;-760163.7945;-475273.0563;0;0;0;-2.129557091;0.475248805;1008248.035;1348816.528;7088078.694;-0.001135996;0;0;0;0;5.354674621;0;-2.129557091;0.475248805;-1.903563588;0.082336971;0.605584827;6.096436412;30904.78696;-5880.985418;0;0;86409.4;2163;0;0;9395.500832;30901.17997;-68.14151938;-1.219168947
9500;6839564.97;-759609.6355;-474821.637;0;0;0;-2.129457755;0.475652765;1007660.005;1348228.494;7084988.555;-0.001135996;0;0;0;0;5.350525167;0;-2.129457755;0.475652765;-1.900245557;0.082435966;0.605885099;6.099754443;30897.97891;-5879.689888;0;0;86409.5;2163;0;0;9495.502794;30894.36582;-68.26343627;-1.240188026
9600;6839657.743;-759055.4686;-474370.2119;0;0;0;-2.129358262;0.476057132;1007072.105;1347640.59;7081899.098;-0.001135996;0;0;0;0;5.346378806;0;-2.129358262;0.476057132;-1.89692419;0.082535119;0.606185778;6.10307581;30891.1585;-5878.392008;0;0;86409.6;2163;0;0;9595.504755;30887.53947;-68.38745508;-1.229678487
9700;6839750.442;-758501.294;-473918.781;0;0;0;-2.12925861;0.476461905;1006484.335;1347052.816;7078810.324;-0.001135996;0;0;0;0;5.342235536;0;-2.12925861;0.476461905;-1.893599481;0.08263443;0.606486865;6.106400519;30884.32571;-5877.091771;0;0;86409.7;2163;0;0;9695.506715;30880.70073;-68.51042293;-1.23493295
9800;6839843.066;-757947.1115;-473467.3444;0;0;0;-2.129158799;0.476867085;1005896.695;1346465.171;7075722.233;-0.001135996;0;0;0;0;5.338095355;0;-2.129158799;0.476867085;-1.890271425;0.0827339;0.606788361;6.109728575;30877.4809;-5875.789247;0;0;86409.8;2163;0;0;9795.508676;30873.84969;-68.63391622;-1.234933562
9900;6839935.615;-757392.9212;-473015.902;0;0;0;-2.129058829;0.477272674;1005309.185;1345877.658;7072634.828;-0.001135996;0;0;0;0;5.333958261;0;-2.129058829;0.477272674;-1.886940019;0.082833529;0.607090267;6.113059981;30870.62331;-5874.48429;0;0;86409.9;2163;0;0;9895.510635;30866.98629;-68.75740958;-1.245443101
10000;6840028.09;-756838.7231;-472564.4539;0;0;0;-2.128958699;0.477678671;1004721.806;1345290.275;7069548.109;-0.001135996;0;0;0;0;5.32982425;0;-2.128958699;0.477678671;-1.883605256;0.082933317;0.607392582;6.116394744;30863.75367;-5873.177042;0;0;86410;2163;0;0;9995.512595;30860.11055;-68.88195389;-1.240188638
10100;6840120.49;-756284.5171;-472113.0001;0;0;0;-2.128858409;0.478085077;1004134.557;1344703.022;7066462.078;-0.001135996;0;0;0;0;5.325693322;0;-2.128858409;0.478085077;-1.880267131;0.083033265;0.607695308;6.119732869;30856.87154;-5871.867417;0;0;86410.1;2163;0;0;10095.51455;30853.22236;-69.00597275;-1.245443713
10200;6840212.815;-755730.3034;-471661.5405;0;0;0;-2.128757958;0.478491894;1003547.44;1344115.901;7063376.735;-0.001135996;0;0;0;0;5.321565472;0;-2.128757958;0.478491894;-1.87692564;0.083133373;0.607998445;6.12307436;30849.97689;-5870.555408;0;0;86410.2;2163;0;0;10195.51651;30846.32176;-69.13051712;-1.250698177
10300;6840305.066;-755176.0819;-471210.0752;0;0;0;-2.128657347;0.47889912;1002960.454;1343528.911;7060292.083;-0.001135996;0;0;0;0;5.3174407;0;-2.128657347;0.47889912;-1.873580778;0.083233641;0.608301994;6.126419222;30843.0701;-5869.241091;0;0;86410.3;2163;0;0;10295.51847;30839.40871;-69.25558694;-1.255953252
10400;6840397.242;-754621.8526;-470758.6041;0;0;0;-2.128556574;0.479306758;1002373.599;1342942.053;7057208.122;-0.001135996;0;0;0;0;5.313319003;0;-2.128556574;0.479306758;-1.870232539;0.08333407;0.608605955;6.129767461;30836.15042;-5867.924319;0;0;86410.4;2163;0;0;10395.52043;30832.48315;-69.38118227;-1.240188638
10500;6840489.343;-754067.6155;-470307.1273;0;0;0;-2.128455639;0.479714808;1001786.877;1342355.327;7054124.853;-0.001135996;0;0;0;0;5.309200377;0;-2.128455639;0.479714808;-1.866880919;0.08343466;0.608910329;6.133119081;30829.21857;-5866.605231;0;0;86410.5;2163;0;0;10495.52238;30825.54503;-69.50520113;-1.271718479
10600;6840581.37;-753513.3706;-469855.6449;0;0;0;-2.128354543;0.480123269;1001200.286;1341768.732;7051042.278;-0.001135996;0;0;0;0;5.305084822;0;-2.128354543;0.480123269;-1.863525912;0.083535412;0.609215117;6.136474088;30822.27409;-5865.28374;0;0;86410.6;2163;0;0;10595.52434;30818.59451;-69.63237298;-1.251224296
10700;6840673.322;-752959.118;-469404.1567;0;0;0;-2.128253284;0.480532144;1000613.828;1341182.27;7047960.399;-0.001135996;0;0;0;0;5.300972335;0;-2.128253284;0.480532144;-1.860167514;0.083636325;0.609520319;6.139832486;30815.31691;-5863.959833;0;0;86410.7;2163;0;0;10695.5263;30811.63127;-69.75749541;-1.262258731
10800;6840765.199;-752404.8576;-468952.6628;0;0;0;-2.128151862;0.480941432;1000027.502;1340595.94;7044879.215;-0.001135996;0;0;0;0;5.296862913;0;-2.128151862;0.480941432;-1.856805718;0.083737401;0.609825936;6.143194282;30808.34751;-5862.6336;0;0;86410.8;2163;0;0;10795.52825;30804.65552;-69.88372128;-1.264361985
10900;6840857.002;-751850.5894;-468501.1632;0;0;0;-2.128050277;0.481351135;999441.3088;1340009.743;7041798.73;-0.001135996;0;0;0;0;5.292756554;0;-2.128050277;0.481351135;-1.853440521;0.08383864;0.610131968;6.146559479;30801.36505;-5861.304883;0;0;86410.9;2163;0;0;10895.53021;30797.66715;-70.01015748;-1.268566045
11000;6840948.73;-751296.3135;-468049.6579;0;0;0;-2.127948528;0.481761252;998855.2487;1339423.679;7038718.943;-0.001135996;0;0;0;0;5.288653256;0;-2.127948528;0.481761252;-1.850071917;0.083940041;0.610438416;6.149928083;30794.37033;-5859.973832;0;0;86411;2163;0;0;10995.53216;30790.66614;-70.13701408;-1.269090329
11100;6841040.384;-750742.0298;-467598.147;0;0;0;-2.127846616;0.482171785;998269.3218;1338837.749;7035639.856;-0.001135996;0;0;0;0;5.284553016;0;-2.127846616;0.482171785;-1.846699901;0.084041607;0.610745282;6.153300099;30787.3628;-5858.640343;0;0;86411.1;2163;0;0;11095.53412;30783.65243;-70.26392312;-1.272244598
11200;6841131.963;-750187.7384;-467146.6303;0;0;0;-2.127744539;0.482582733;997683.5284;1338251.951;7032561.471;-0.001135996;0;0;0;0;5.280455833;0;-2.127744539;0.482582733;-1.843324467;0.084143336;0.611052564;6.156675533;30780.34249;-5857.304423;0;0;86411.2;2163;0;0;11195.53607;30776.62604;-70.39114758;-1.27539642
11300;6841223.467;-749633.4393;-466695.108;0;0;0;-2.127642297;0.482994099;997097.8687;1337666.288;7029483.788;-0.001135996;0;0;0;0;5.276361704;0;-2.127642297;0.482994099;-1.839945612;0.08424523;0.611360265;6.160054388;30773.30982;-5855.966149;0;0;86411.3;2163;0;0;11295.53803;30769.58693;-70.51868722;-1.276974166
11400;6841314.896;-749079.1324;-466243.58;0;0;0;-2.12753989;0.483405881;996512.3429;1337080.758;7026406.809;-0.001135996;0;0;0;0;5.272270626;0;-2.12753989;0.483405881;-1.836563329;0.084347289;0.611668384;6.163436671;30766.26394;-5854.625364;0;0;86411.4;2163;0;0;11395.53998;30762.53506;-70.64638463;-1.281177615
11500;6841406.251;-748524.8178;-465792.0464;0;0;0;-2.127437317;0.483818082;995926.9513;1336495.363;7023330.536;-0.001135996;0;0;0;0;5.268182599;0;-2.127437317;0.483818082;-1.833177614;0.084449512;0.611976922;6.166822386;30759.20563;-5853.282213;0;0;86411.5;2163;0;0;11495.54193;30755.47042;-70.7745024;-1.283279644
11600;6841497.531;-747970.4954;-465340.507;0;0;0;-2.127334579;0.484230701;995341.6942;1335910.102;7020254.968;-0.001135996;0;0;0;0;5.264097618;0;-2.127334579;0.484230701;-1.829788461;0.0845519;0.61228588;6.170211539;30752.13442;-5851.936605;0;0;86411.6;2163;0;0;11595.54388;30748.39297;-70.90283036;-1.285907183
11700;6841588.737;-747416.1654;-464888.9621;0;0;0;-2.127231674;0.484643739;994756.5717;1335324.976;7017180.109;-0.001135996;0;0;0;0;5.260015682;0;-2.127231674;0.484643739;-1.826395865;0.084654455;0.612595259;6.173604135;30745.05031;-5850.588543;0;0;86411.7;2163;0;0;11695.54584;30741.30269;-71.03142108;-1.28853472
11800;6841679.868;-746861.8276;-464437.4115;0;0;0;-2.127128602;0.485057197;994171.5842;1334739.984;7014105.959;-0.001135996;0;0;0;0;5.255936789;0;-2.127128602;0.485057197;-1.822999821;0.084757176;0.612905059;6.177000179;30737.95365;-5849.238094;0;0;86411.8;2163;0;0;11795.54779;30734.19955;-71.16027455;-1.291161646
11900;6841770.924;-746307.4822;-463985.8552;0;0;0;-2.127025364;0.485471075;993586.7318;1334155.128;7011032.519;-0.001135996;0;0;0;0;5.251860937;0;-2.127025364;0.485471075;-1.819600324;0.084860065;0.613215281;6.180399676;30730.8437;-5847.885115;0;0;86411.9;2163;0;0;11895.54974;30727.08352;-71.28939071;-1.294316527
12000;6841861.906;-745753.129;-463534.2933;0;0;0;-2.126921957;0.485885374;993002.0148;1333570.407;7007959.79;-0.001135996;0;0;0;0;5.247788123;0;-2.126921957;0.485885374;-1.816197369;0.084963119;0.613525925;6.183802631;30723.72115;-5846.52974;0;0;86412;2163;0;0;11995.55169;30719.95458;-71.41882237;-1.296415498
12100;6841952.813;-745198.7681;-463082.7258;0;0;0;-2.126818383;0.486300095;992417.4335;1332985.822;7004887.775;-0.001135996;0;0;0;0;5.243718345;0;-2.126818383;0.486300095;-1.812790951;0.085066341;0.613836992;6.187209049;30716.58558;-5845.171887;0;0;86412.1;2163;0;0;12095.55364;30712.8127;-71.54846392;-1.299572214
12200;6842043.645;-744644.3996;-462631.1527;0;0;0;-2.12671464;0.486715239;991832.9882;1332401.373;7001816.474;-0.001135996;0;0;0;0;5.239651601;0;-2.12671464;0.486715239;-1.809381064;0.085169732;0.614148483;6.190618936;30709.43696;-5843.811549;0;0;86412.2;2163;0;0;12195.55559;30705.65785;-71.67842114;-1.302721588
12300;6842134.402;-744090.0234;-462179.5739;0;0;0;-2.126610728;0.487130805;991248.6789;1331817.06;6998745.888;-0.001135996;0;0;0;0;5.235587889;0;-2.126610728;0.487130805;-1.805967703;0.08527329;0.614460398;6.194032297;30702.27567;-5842.448801;0;0;86412.3;2163;0;0;12295.55754;30698.49001;-71.8086933;-1.304300559
12400;6842225.085;-743535.6395;-461727.9895;0;0;0;-2.126506647;0.487546795;990664.5061;1331232.883;6995676.019;-0.001135996;0;0;0;0;5.231527207;0;-2.126506647;0.487546795;-1.802550863;0.085377018;0.614772737;6.197449137;30695.10096;-5841.083499;0;0;86412.4;2163;0;0;12395.55949;30691.30914;-71.93912335;-1.308504007
12500;6842315.694;-742981.2479;-461276.3995;0;0;0;-2.126402397;0.487963209;990080.4699;1330648.843;6992606.868;-0.001135996;0;0;0;0;5.227469551;0;-2.126402397;0.487963209;-1.799130538;0.085480914;0.615085503;6.200869462;30687.91354;-5839.715778;0;0;86412.5;2163;0;0;12495.56143;30684.11523;-72.06997375;-1.310080529
12600;6842406.227;-742426.8487;-460824.8039;0;0;0;-2.126297976;0.488380048;989496.5706;1330064.94;6989538.437;-0.001135996;0;0;0;0;5.223414921;0;-2.126297976;0.488380048;-1.795706725;0.08558498;0.615398695;6.204293275;30680.71289;-5838.345541;0;0;86412.6;2163;0;0;12595.56338;30676.90823;-72.20098181;-1.313757859
12700;6842496.686;-741872.4418;-460373.2027;0;0;0;-2.126193385;0.488797312;988912.8084;1329481.174;6986470.726;-0.001135996;0;0;0;0;5.219363314;0;-2.126193385;0.488797312;-1.792269091;0.085689217;0.615712313;6.207730909;30673.49912;-5836.972805;0;0;86412.7;2163;0;0;12695.56533;30669.68813;-72.33235759;-1.315336217
12800;6842587.07;-741318.0272;-459921.596;0;0;0;-2.126088623;0.489215002;988329.1837;1328897.546;6983403.737;-0.001135996;0;0;0;0;5.215314727;0;-2.126088623;0.489215002;-1.788797257;0.085793623;0.616026359;6.211202743;30666.27249;-5835.597623;0;0;86412.8;2163;0;0;12795.56727;30662.4549;-72.46389121;-1.319013546
12900;6842677.38;-740763.605;-459469.9836;0;0;0;-2.12598369;0.489633119;987745.6966;1328314.055;6980337.472;-0.001135996;0;0;0;0;5.21126916;0;-2.12598369;0.489633119;-1.785321875;0.085898201;0.616340833;6.214678125;30659.03231;-5834.219862;0;0;86412.9;2163;0;0;12895.56922;30655.20851;-72.59579257;-1.322167203
13000;6842767.615;-740209.1752;-459018.3656;0;0;0;-2.125878585;0.490051664;987162.3473;1327730.702;6977271.931;-0.001135996;0;0;0;0;5.207226608;0;-2.125878585;0.490051664;-1.781842942;0.086002949;0.616655736;6.218157058;30651.7793;-5832.839662;0;0;86413;2163;0;0;12995.57117;30647.94893;-72.72800929;-1.324268621
13100;6842857.775;-739654.7377;-458566.7421;0;0;0;-2.125773308;0.490470636;986579.1363;1327147.487;6974207.117;-0.001135996;0;0;0;0;5.203187071;0;-2.125773308;0.490470636;-1.77836045;0.086107869;0.616971069;6.22163955;30644.51293;-5831.456916;0;0;86413.1;2163;0;0;13095.57311;30640.67613;-72.86043615;-1.326896771
13200;6842947.861;-739100.2926;-458115.113;0;0;0;-2.125667859;0.490890038;985996.0636;1326564.411;6971143.029;-0.001135996;0;0;0;0;5.199150547;0;-2.125667859;0.490890038;-1.774874396;0.086212961;0.617286831;6.225125604;30637.23325;-5830.071639;0;0;86413.2;2163;0;0;13195.57506;30633.39008;-72.99312583;-1.330049205
13300;6843037.872;-738545.8398;-457663.4783;0;0;0;-2.125562236;0.491309868;985413.1295;1325981.473;6968079.67;-0.001135996;0;0;0;0;5.195117032;0;-2.125562236;0.491309868;-1.771384773;0.086318226;0.617603024;6.228615227;30629.94066;-5828.683905;0;0;86413.3;2163;0;0;13295.577;30626.09077;-73.12613075;-1.332676742
13400;6843127.808;-737991.3795;-457211.8381;0;0;0;-2.12545644;0.491730128;984830.3344;1325398.674;6965017.042;-0.001135996;0;0;0;0;5.191086526;0;-2.12545644;0.491730128;-1.767891576;0.086423664;0.617919649;6.232108424;30622.63429;-5827.29355;0;0;86413.4;2163;0;0;13395.57895;30618.77816;-73.25939842;-1.336882027
13500;6843217.669;-737436.9115;-456760.1923;0;0;0;-2.12535047;0.49215082;984247.6784;1324816.014;6961955.144;-0.001135996;0;0;0;0;5.187059025;0;-2.12535047;0.49215082;-1.764394801;0.086529275;0.618236705;6.235605199;30615.3151;-5825.900754;0;0;86413.5;2163;0;0;13495.58089;30611.45222;-73.39308663;-1.337405699
13600;6843307.456;-736882.4359;-456308.541;0;0;0;-2.125244326;0.492571942;983665.1619;1324233.494;6958893.979;-0.001135996;0;0;0;0;5.183034528;0;-2.125244326;0.492571942;-1.76089444;0.08663506;0.618554194;6.23910556;30607.98219;-5824.505348;0;0;86413.6;2163;0;0;13595.58283;30604.11291;-73.5268272;-1.341610371
13700;6843397.168;-736327.9527;-455856.8841;0;0;0;-2.125138008;0.492993496;983082.785;1323651.113;6955833.548;-0.001135996;0;0;0;0;5.179013033;0;-2.125138008;0.492993496;-1.757390491;0.086741019;0.618872117;6.242609509;30600.63594;-5823.107403;0;0;86413.7;2163;0;0;13695.58478;30596.76023;-73.66098823;-1.344239132
13800;6843486.806;-735773.462;-455405.2217;0;0;0;-2.125031514;0.493415483;982500.548;1323068.872;6952773.852;-0.001135996;0;0;0;0;5.174994537;0;-2.125031514;0.493415483;-1.753882946;0.086847152;0.619190473;6.246117054;30593.27663;-5821.706972;0;0;86413.8;2163;0;0;13795.58672;30589.39413;-73.79541215;-1.346338715
13900;6843576.369;-735218.9636;-454953.5538;0;0;0;-2.124924845;0.493837902;981918.4512;1322486.772;6949714.893;-0.001135996;0;0;0;0;5.170979039;0;-2.124924845;0.493837902;-1.7503718;0.086953461;0.619509264;6.2496282;30585.90343;-5820.3039;0;0;86413.9;2163;0;0;13895.58866;30582.01459;-73.93004602;-1.35107073
14000;6843665.857;-734664.4576;-454501.8803;0;0;0;-2.124818;0.494260756;981336.4948;1321904.812;6946656.672;-0.001135996;0;0;0;0;5.166966536;0;-2.124818;0.494260756;-1.746857049;0.087059944;0.61982849;6.253142951;30578.51711;-5818.89833;0;0;86414;2163;0;0;13995.5906;30574.62158;-74.06515309;-1.35211991
14100;6843755.27;-734109.9441;-454050.2013;0;0;0;-2.124710978;0.494684044;980754.6791;1321322.992;6943599.19;-0.001135996;0;0;0;0;5.162957026;0;-2.124710978;0.494684044;-1.743338686;0.087166605;0.620148152;6.256661314;30571.11721;-5817.490175;0;0;86414.1;2163;0;0;14095.59254;30567.21507;-74.20036508;-1.355274179
14200;6843844.609;-733555.423;-453598.5168;0;0;0;-2.12460378;0.495107767;980173.0043;1320741.314;6940542.449;-0.001135996;0;0;0;0;5.158950508;0;-2.12460378;0.495107767;-1.739816707;0.087273441;0.620468251;6.260183293;30563.70367;-5816.079426;0;0;86414.2;2163;0;0;14195.59448;30559.79503;-74.3358925;-1.35895212
14300;6843933.873;-733000.8943;-453146.8268;0;0;0;-2.124496404;0.495531926;979591.4707;1320159.777;6937486.45;-0.001135996;0;0;0;0;5.154946978;0;-2.124496404;0.495531926;-1.736291105;0.087380455;0.620788787;6.263708895;30556.27693;-5814.666163;0;0;86414.3;2163;0;0;14295.59642;30552.36144;-74.47178771;-1.361053538
14400;6844023.063;-732446.3581;-452695.1313;0;0;0;-2.124388851;0.495956522;979010.0786;1319578.381;6934431.194;-0.001135996;0;0;0;0;5.150946436;0;-2.124388851;0.495956522;-1.732761876;0.087487645;0.621109761;6.267238124;30548.83615;-5813.25023;0;0;86414.4;2163;0;0;14395.59836;30544.91426;-74.60789307;-1.364733926
14500;6844112.177;-731891.8142;-452243.4303;0;0;0;-2.124281119;0.496381554;978428.8282;1318997.127;6931376.683;-0.001135996;0;0;0;0;5.146948879;0;-2.124281119;0.496381554;-1.729229013;0.087595012;0.621431173;6.270770987;30541.38217;-5811.831785;0;0;86414.5;2163;0;0;14495.6003;30537.45347;-74.74436646;-1.36630739
14600;6844201.217;-731337.2629;-451791.7238;0;0;0;-2.124173209;0.496807025;977847.7198;1318416.014;6928322.918;-0.001135996;0;0;0;0;5.142954305;0;-2.124173209;0.496807025;-1.725692513;0.087702559;0.621753024;6.274307487;30533.91435;-5810.410707;0;0;86414.6;2163;0;0;14595.60224;30529.97903;-74.8809972;-1.371040629
