Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler
42800;6483128.207;333285.7653;58161.56949;0;0;0;1.398026516;0.300900132;354237.9664;694810.5552;3651254.112;-0.001136001;0;0;0;0;8.201611081;0;1.398026516;0.300900132;-3.511243;-2.96444584;0.353037921;4.488757;-35961.96262;6843.333947;0;0;86442.8;2163;32;0;42797.68236;-35966.41452
42900;6483092.812;333977.1643;58431.30946;0;0;0;1.397593351;0.300197376;354922.3845;695494.9921;3654850.852;-0.001136001;0;0;0;0;8.219739893;0;1.397593351;0.300197376;-3.519077414;-2.96487848;0.352447359;4.480922586;-35972.82715;6845.401399;0;0;86442.9;2163;32;0;42897.68008;-35977.24609
43000;6483057.332;334668.559;58701.04858;0;0;0;1.397162041;0.29949705;355607.0087;696179.6351;3658448.675;-0.001136001;0;0;0;0;8.23788897;0;1.397162041;0.29949705;-3.526884729;-2.965309266;0.351859238;4.473115271;-35983.62802;6847.456737;0;0;86443;2163;32;0;42997.67779;-35988.01463
43100;6483021.769;335359.9493;58970.78684;0;0;0;1.396732575;0.298799143;356291.8379;696864.4831;3662047.575;-0.001136001;0;0;0;0;8.256058338;0;1.396732575;0.298799143;-3.534665089;-2.965738209;0.351273545;4.465334911;-35994.36638;6849.500178;0;0;86443.1;2163;32;0;43097.67551;-35998.72064
43200;6482986.121;336051.3353;59240.52423;0;0;0;1.39630494;0.29810364;356976.8708;697549.5348;3665647.546;-0.001136001;0;0;0;0;8.27424802;0;1.39630494;0.29810364;-3.542418635;-2.96616532;0.350690266;4.457581365;-36005.04224;6851.531728;0;0;86443.2;2163;32;0;43197.67323;-36009.36455
43300;6482950.389;336742.7169;59510.26077;0;0;0;1.395879126;0.29741053;357662.1062;698234.789;3669248.582;-0.001136001;0;0;0;0;8.29245804;0;1.395879126;0.29741053;-3.550145507;-2.966590611;0.35010939;4.449854493;-36015.65624;6853.551504;0;0;86443.3;2163;32;0;43297.67094;-36019.94684
43400;6482914.574;337434.0942;59779.99643;0;0;0;1.395455121;0.296719801;358347.543;698920.2447;3672850.675;-0.001136001;0;0;0;0;8.310688424;0;1.395455121;0.296719801;-3.557845846;-2.967014092;0.349530903;4.442154154;-36026.20921;6855.559667;0;0;86443.4;2163;32;0;43397.66865;-36030.46796
43500;6482878.674;338125.4671;60049.73122;0;0;0;1.395032913;0.296031439;359033.18;699605.9006;3676453.821;-0.001136001;0;0;0;0;8.328939196;0;1.395032913;0.296031439;-3.565762721;-2.967435778;0.348954793;4.434237279;-36036.70078;6857.556147;0;0;86443.5;2163;32;0;43497.66637;-36040.92834
43600;6482842.69;338816.8356;60319.46514;0;0;0;1.394612492;0.295345432;359719.016;700291.7555;3680058.014;-0.001136001;0;0;0;0;8.347210382;0;1.394612492;0.295345432;-3.573657471;-2.967855677;0.348381047;4.426342529;-36047.13211;6859.541162;0;0;86443.6;2163;32;0;43597.66408;-36051.32844
43700;6482806.622;339508.1997;60589.19817;0;0;0;1.394193846;0.294661768;360405.05;700977.8084;3683663.246;-0.001136001;0;0;0;0;8.365502008;0;1.394193846;0.294661768;-3.581525259;-2.968273802;0.347809654;4.418474741;-36057.50318;6861.514711;0;0;86443.7;2163;32;0;43697.66179;-36061.66869
43800;6482770.471;340199.5593;60858.93032;0;0;0;1.393776963;0.293980434;361091.2808;701664.0581;3687269.512;-0.001136001;0;0;0;0;8.3838141;0;1.393776963;0.293980434;-3.589366224;-2.968690162;0.3472406;4.410633776;-36067.81466;6863.476921;0;0;86443.8;2163;32;0;43797.6595;-36071.94953
43900;6482734.235;340890.9146;61128.66158;0;0;0;1.393361834;0.293301419;361777.7071;702350.5034;3690876.807;-0.001136001;0;0;0;0;8.402146683;0;1.393361834;0.293301419;-3.597180508;-2.96910477;0.346673874;4.402819492;-36078.06728;6865.427931;0;0;86443.9;2163;32;0;43897.65721;-36082.1714
44000;6482697.915;341582.2654;61398.39195;0;0;0;1.392948447;0.292624711;362464.328;703037.1433;3694485.124;-0.001136001;0;0;0;0;8.420499784;0;1.392948447;0.292624711;-3.604968249;-2.969517636;0.346109464;4.395031751;-36088.26069;6867.367672;0;0;86444;2163;32;0;43997.65492;-36092.33471
44100;6482661.511;342273.6119;61668.12142;0;0;0;1.392536791;0.291950297;363151.1423;703723.9766;3698094.457;-0.001136001;0;0;0;0;8.438873431;0;1.392536791;0.291950297;-3.612729585;-2.969928771;0.345547356;4.387270415;-36098.39604;6869.296365;0;0;86444.1;2163;32;0;44097.65263;-36102.43991
44200;6482625.023;342964.9538;61937.84999;0;0;0;1.392126856;0.291278166;363838.1489;704411.0022;3701704.801;-0.001136001;0;0;0;0;8.45726765;0;1.392126856;0.291278166;-3.620464654;-2.970338186;0.344987541;4.379535346;-36108.47332;6871.214007;0;0;86444.2;2163;32;0;44197.65034;-36112.48739
44300;6482588.451;343656.2913;62207.57766;0;0;0;1.39171863;0.290608305;364525.3467;705098.219;3705316.15;-0.001136001;0;0;0;0;8.475682469;0;1.39171863;0.290608305;-3.628173591;-2.970745892;0.344430005;4.371826409;-36118.49309;6873.120705;0;0;86444.3;2163;32;0;44297.64805;-36122.4776
44400;6482551.795;344347.6244;62477.30442;0;0;0;1.391312104;0.289940703;365212.7346;705785.626;3708928.498;-0.001136001;0;0;0;0;8.494117914;0;1.391312104;0.289940703;-3.635856532;-2.971151897;0.343874736;4.364143468;-36128.45613;6875.016609;0;0;86444.4;2163;32;0;44397.64575;-36132.41093
44500;6482515.055;345038.953;62747.03027;0;0;0;1.390907267;0.289275348;365900.3115;706473.222;3712541.839;-0.001136001;0;0;0;0;8.512574016;0;1.390907267;0.289275348;-3.643513612;-2.971556215;0.343321723;4.356486388;-36138.36208;6876.90165;0;0;86444.5;2163;32;0;44497.64346;-36142.2878
44600;6482478.231;345730.2771;63016.7552;0;0;0;1.390504109;0.288612229;366588.0764;707161.006;3716156.168;-0.001136001;0;0;0;0;8.5310508;0;1.390504109;0.288612229;-3.651144965;-2.971958854;0.342770955;4.348855035;-36148.21202;6878.77603;0;0;86444.6;2163;32;0;44597.64116;-36152.10861
44700;6482441.323;346421.5967;63286.47922;0;0;0;1.390102619;0.287951333;367276.0281;707848.9768;3719771.48;-0.001136001;0;0;0;0;8.549548297;0;1.390102619;0.287951333;-3.658750724;-2.972359825;0.34222242;4.341249276;-36158.00594;6880.639752;0;0;86444.7;2163;32;0;44697.63887;-36161.87377
44800;6482404.33;347112.9119;63556.20231;0;0;0;1.389702787;0.287292651;367964.1657;708537.1336;3723387.768;-0.001136001;0;0;0;0;8.568066535;0;1.389702787;0.287292651;-3.66633102;-2.972759139;0.341676105;4.33366898;-36167.74439;6882.492917;0;0;86444.8;2163;32;0;44797.63657;-36171.58368
44900;6482367.254;347804.2225;63825.92447;0;0;0;1.389304602;0.286636169;368652.4881;709225.4751;3727005.027;-0.001136001;0;0;0;0;8.586605542;0;1.389304602;0.286636169;-3.673885984;-2.973156805;0.341132;4.326114016;-36177.42818;6884.335681;0;0;86444.9;2163;32;0;44897.63428;-36181.23874
45000;6482330.094;348495.5286;64095.6457;0;0;0;1.388908056;0.285981877;369340.9941;709914.0003;3730623.251;-0.001136001;0;0;0;0;8.605165349;0;1.388908056;0.285981877;-3.681415749;-2.973552833;0.340590094;4.318584251;-36187.05686;6886.167959;0;0;86445;2163;32;0;44997.63198;-36190.83932
45100;6482292.85;349186.8302;64365.36599;0;0;0;1.388513138;0.285329764;370029.6829;710602.7083;3734242.436;-0.001136001;0;0;0;0;8.623745985;0;1.388513138;0.285329764;-3.688920442;-2.973947234;0.340050374;4.311079558;-36196.63152;6887.989955;0;0;86445.1;2163;32;0;45097.62968;-36200.38584
45200;6482255.521;349878.1273;64635.08535;0;0;0;1.388119837;0.284679818;370718.5533;711291.598;3737862.576;-0.001136001;0;0;0;0;8.642347479;0;1.388119837;0.284679818;-3.696400192;-2.974340016;0.33951283;4.303599808;-36206.15216;6889.801673;0;0;86445.2;2163;32;0;45197.62739;-36209.87867
45300;6482218.109;350569.4198;64904.80376;0;0;0;1.387728145;0.284032029;371407.6044;711980.6683;3741483.665;-0.001136001;0;0;0;0;8.660969863;0;1.387728145;0.284032029;-3.703855128;-2.974731192;0.338977451;4.296144872;-36215.61927;6891.603204;0;0;86445.3;2163;32;0;45297.62509;-36219.3182
45400;6482180.613;351260.7078;65174.52123;0;0;0;1.387338051;0.283386384;372096.8351;712669.9183;3745105.698;-0.001136001;0;0;0;0;8.679613166;0;1.387338051;0.283386384;-3.711285377;-2.975120768;0.338444225;4.288714623;-36225.03362;6893.394695;0;0;86445.4;2163;32;0;45397.62279;-36228.70479
45500;6482143.033;351951.9912;65444.23774;0;0;0;1.386949546;0.282742874;372786.2445;713359.3469;3748728.67;-0.001136001;0;0;0;0;8.698277419;0;1.386949546;0.282742874;-3.718691065;-2.975508757;0.337913142;4.281308935;-36234.39482;6895.176072;0;0;86445.5;2163;32;0;45497.62049;-36238.03884
45600;6482105.368;352643.2701;65713.9533;0;0;0;1.386562621;0.282101487;373475.8314;714048.9532;3752352.575;-0.001136001;0;0;0;0;8.716962653;0;1.386562621;0.282101487;-3.726072318;-2.975895166;0.33738419;4.273927682;-36243.70388;6896.947527;0;0;86445.6;2163;32;0;45597.61819;-36247.32072
45700;6482067.62;353334.5444;65983.6679;0;0;0;1.386177265;0.281462212;374165.595;714738.7361;3755977.409;-0.001136001;0;0;0;0;8.735668899;0;1.386177265;0.281462212;-3.73342926;-2.976280006;0.336857359;4.26657074;-36252.96084;6898.709067;0;0;86445.7;2163;32;0;45697.61589;-36256.55078
45800;6482029.787;354025.8141;66253.38154;0;0;0;1.385793469;0.280825039;374855.5342;715428.6947;3759603.166;-0.001136001;0;0;0;0;8.75439619;0;1.385793469;0.280825039;-3.740762015;-2.976663286;0.336332637;4.259237985;-36262.16613;6900.460777;0;0;86445.8;2163;32;0;45797.61359;-36265.72941
45900;6481991.871;354717.0792;66523.09421;0;0;0;1.385411225;0.280189958;375545.6481;716118.8279;3763229.84;-0.001136001;0;0;0;0;8.773144556;0;1.385411225;0.280189958;-3.748070706;-2.977045015;0.335810015;4.251929294;-36271.32053;6902.202801;0;0;86445.9;2163;32;0;45897.61128;-36274.85696
46000;6481953.871;355408.3397;66792.80591;0;0;0;1.385030522;0.279556956;376235.9357;716809.1349;3766857.428;-0.001136001;0;0;0;0;8.79191403;0;1.385030522;0.279556956;-3.755355456;-2.977425203;0.335289481;4.244644544;-36280.42362;6903.935061;0;0;86446;2163;32;0;45997.60898;-36283.93379
46100;6481915.786;356099.5956;67062.51663;0;0;0;1.384651351;0.278926024;376926.396;717499.6146;3770485.924;-0.001136001;0;0;0;0;8.810704644;0;1.384651351;0.278926024;-3.762701946;-2.977803859;0.334771024;4.237298054;-36289.47637;6905.657742;0;0;86446.1;2163;32;0;46097.60668;-36292.96028
46200;6481877.618;356790.8469;67332.22638;0;0;0;1.384273704;0.278297152;377617.028;718190.2661;3774115.322;-0.001136001;0;0;0;0;8.82951643;0;1.384273704;0.278297152;-3.770103895;-2.978180991;0.334254635;4.229896105;-36298.47884;6907.370856;0;0;86446.2;2163;32;0;46197.60438;-36301.93675
46300;6481839.365;357482.0936;67601.93514;0;0;0;1.383897572;0.277670328;378307.8309;718881.0885;3777745.618;-0.001136001;0;0;0;0;8.848349423;0;1.383897572;0.277670328;-3.777481728;-2.97855661;0.333740302;4.222518272;-36307.43145;6909.07448;0;0;86446.3;2163;32;0;46297.60207;-36310.86356
46400;6481801.029;358173.3356;67871.64292;0;0;0;1.383522944;0.277045543;378998.8037;719572.0807;3781376.806;-0.001136001;0;0;0;0;8.867203653;0;1.383522944;0.277045543;-3.784835569;-2.978930724;0.333228016;4.215164431;-36316.33493;6910.768757;0;0;86446.4;2163;32;0;46397.59977;-36319.74108
46500;6481762.608;358864.573;68141.34971;0;0;0;1.383149813;0.276422786;379689.9454;720263.2419;3785008.883;-0.001136001;0;0;0;0;8.886079156;0;1.383149813;0.276422786;-3.792165537;-2.979303341;0.332717765;4.207834463;-36325.18888;6912.453607;0;0;86446.5;2163;32;0;46497.59746;-36328.56963
46600;6481724.103;359555.8057;68411.0555;0;0;0;1.382778169;0.275802047;380381.2551;720954.5711;3788641.843;-0.001136001;0;0;0;0;8.904975965;0;1.382778169;0.275802047;-3.799471755;-2.979674472;0.33220954;4.200528245;-36333.99424;6914.129212;0;0;86446.6;2163;32;0;46597.59515;-36337.34958
46700;6481685.515;360247.0338;68680.76029;0;0;0;1.382408004;0.275183315;381072.7319;721646.0674;3792275.68;-0.001136001;0;0;0;0;8.923894114;0;1.382408004;0.275183315;-3.806754341;-2.980044124;0.331703331;4.193245659;-36342.75106;6915.79558;0;0;86446.7;2163;32;0;46697.59285;-36346.08125
46800;6481646.842;360938.2572;68950.46409;0;0;0;1.38203931;0.274566582;381764.3748;722337.7299;3795910.391;-0.001136001;0;0;0;0;8.942833636;0;1.38203931;0.274566582;-3.814013414;-2.980412306;0.331199127;4.185986586;-36351.45972;6917.452782;0;0;86446.8;2163;32;0;46797.59054;-36354.76498
46900;6481608.086;361629.4759;69220.16687;0;0;0;1.381672076;0.273951836;382456.183;723029.5577;3799545.971;-0.001136001;0;0;0;0;8.961794566;0;1.381672076;0.273951836;-3.821249093;-2.980779027;0.330696917;4.178750907;-36360.12097;6919.100962;0;0;86446.9;2163;32;0;46897.58823;-36363.4011
47000;6481569.245;362320.6899;69489.86865;0;0;0;1.381306295;0.273339067;383148.1555;723721.5498;3803182.414;-0.001136001;0;0;0;0;8.980776939;0;1.381306295;0.273339067;-3.828461496;-2.981144296;0.330196693;4.171538504;-36368.73437;6920.740038;0;0;86447;2163;32;0;46997.58592;-36371.98994
47100;6481530.32;363011.8992;69759.56941;0;0;0;1.380941959;0.272728266;383840.2914;724413.7054;3806819.716;-0.001136001;0;0;0;0;8.999780791;0;1.380941959;0.272728266;-3.835650739;-2.981508121;0.329698444;4.164349261;-36377.30086;6922.370188;0;0;86447.1;2163;32;0;47097.58362;-36380.53184
47200;6481491.312;363703.1039;70029.26916;0;0;0;1.380579059;0.272119423;384532.5899;725106.0236;3810457.872;-0.001136001;0;0;0;0;9.018806155;0;1.380579059;0.272119423;-3.842816938;-2.981870509;0.329202161;4.157183062;-36385.82048;6923.991418;0;0;86447.2;2163;32;0;47197.58131;-36389.02712
47300;6481452.219;364394.3038;70298.96788;0;0;0;1.380217586;0.271512528;385225.0501;725798.5034;3814096.878;-0.001136001;0;0;0;0;9.037853068;0;1.380217586;0.271512528;-3.849960209;-2.982231472;0.328707832;4.150039791;-36394.29359;6925.603796;0;0;86447.3;2163;32;0;47297.579;-36397.4761
47400;6481413.042;365085.499;70568.66558;0;0;0;1.379857532;0.270907571;385917.671;726491.144;3817736.73;-0.001136001;0;0;0;0;9.056921565;0;1.379857532;0.270907571;-3.857080667;-2.982591014;0.32821545;4.142919333;-36402.72093;6927.207466;0;0;86447.4;2163;32;0;47397.57669;-36405.87911
47500;6481373.782;365776.6894;70838.36225;0;0;0;1.379498889;0.270304543;386610.4519;727183.9446;3821377.421;-0.001136001;0;0;0;0;9.076011682;0;1.379498889;0.270304543;-3.864178424;-2.982949147;0.327725003;4.135821576;-36411.10204;6928.802338;0;0;86447.5;2163;32;0;47497.57438;-36414.23644
47600;6481334.437;366467.8752;71108.05788;0;0;0;1.379141648;0.269703433;387303.3918;727876.9042;3825018.948;-0.001136001;0;0;0;0;9.095123456;0;1.379141648;0.269703433;-3.871253596;-2.983305877;0.327236482;4.128746404;-36419.43782;6930.388583;0;0;86447.6;2163;32;0;47597.57206;-36422.54845
47700;6481295.008;367159.0561;71377.75248;0;0;0;1.378785802;0.269104233;387996.4898;728570.022;3828661.307;-0.001136001;0;0;0;0;9.114256922;0;1.378785802;0.269104233;-3.878306293;-2.983661213;0.326749878;4.121693707;-36427.72836;6931.966222;0;0;86447.7;2163;32;0;47697.56975;-36430.81541
47800;6481255.496;367850.2324;71647.44604;0;0;0;1.378431343;0.268506933;388689.7452;729263.2972;3832304.493;-0.001136001;0;0;0;0;9.133412119;0;1.378431343;0.268506933;-3.885336628;-2.984015163;0.326265181;4.114663372;-36435.97395;6933.535304;0;0;86447.8;2163;32;0;47797.56744;-36439.03766
47900;6481215.899;368541.4038;71917.13855;0;0;0;1.378078262;0.267911524;389383.157;729956.7288;3835948.5;-0.001136001;0;0;0;0;9.152589082;0;1.378078262;0.267911524;-3.892344713;-2.984367734;0.325782382;4.107655287;-36444.17534;6935.095977;0;0;86447.9;2163;32;0;47897.56513;-36447.2155
48000;6481176.218;369232.5705;72186.83001;0;0;0;1.377726552;0.267317995;390076.7245;730650.3161;3839593.326;-0.001136001;0;0;0;0;9.171787849;0;1.377726552;0.267317995;-3.899330657;-2.984718935;0.32530147;4.100669343;-36452.33206;6936.64815;0;0;86448;2163;48;0;47997.56281;-36455.3492
48100;6481136.453;369923.7324;72456.52042;0;0;0;1.377376205;0.266726338;390770.4467;731344.0582;3843238.965;-0.001136001;0;0;0;0;9.191008457;0;1.377376205;0.266726338;-3.90629457;-2.985068774;0.324822438;4.09370543;-36460.445;6938.191991;0;0;86448.1;2163;48;0;48097.5605;-36463.43911
48200;6481096.605;370614.8894;72726.20977;0;0;0;1.377027212;0.266136544;391464.3229;732037.9542;3846885.414;-0.001136001;0;0;0;0;9.210250945;0;1.377027212;0.266136544;-3.913236561;-2.985417258;0.324345275;4.086763439;-36468.51423;6939.727514;0;0;86448.2;2163;48;0;48197.55818;-36471.48551
48300;6481056.672;371306.0417;72995.89806;0;0;0;1.376679566;0.265548603;392158.3522;732732.0034;3850532.667;-0.001136001;0;0;0;0;9.22951535;0;1.376679566;0.265548603;-3.920156739;-2.985764396;0.323869972;4.079843261;-36476.53999;6941.254765;0;0;86448.3;2163;48;0;48297.55587;-36479.4887
48400;6481016.655;371997.1892;73265.58529;0;0;0;1.37633326;0.264962506;392852.5337;733426.2049;3854180.72;-0.001136001;0;0;0;0;9.24880171;0;1.37633326;0.264962506;-3.927055212;-2.986110194;0.32339652;4.072944788;-36484.52309;6942.7739;0;0;86448.4;2163;48;0;48397.55355;-36487.44896
48500;6480976.554;372688.3319;73535.27144;0;0;0;1.375988285;0.264378244;393546.8668;734120.5579;3857829.57;-0.001136001;0;0;0;0;9.268110064;0;1.375988285;0.264378244;-3.933932087;-2.986454662;0.32292491;4.066067913;-36492.46301;6944.284815;0;0;86448.5;2163;48;0;48497.55124;-36495.3666
48600;6480936.37;373379.4697;73804.95653;0;0;0;1.375644635;0.263795808;394241.3505;734815.0616;3861479.211;-0.001136001;0;0;0;0;9.287440451;0;1.375644635;0.263795808;-3.940787469;-2.986797805;0.322455133;4.059212531;-36500.36062;6945.78768;0;0;86448.6;2163;48;0;48597.54892;-36503.2419
48700;6480896.101;374070.6027;74074.64054;0;0;0;1.375302301;0.263215189;394935.9841;735509.7152;3865129.641;-0.001136001;0;0;0;0;9.306792909;0;1.375302301;0.263215189;-3.947621465;-2.987139632;0.321987179;4.052378535;-36508.21599;6947.282508;0;0;86448.7;2163;48;0;48697.5466;-36511.07517
48800;6480855.748;374761.7309;74344.32347;0;0;0;1.374961276;0.262636378;395630.7668;736204.5178;3868780.853;-0.001136001;0;0;0;0;9.326167478;0;1.374961276;0.262636378;-3.954434181;-2.98748015;0.321521041;4.045565819;-36516.02936;6948.769343;0;0;86448.8;2163;48;0;48797.54429;-36518.86665
48900;6480815.311;375452.8542;74614.00531;0;0;0;1.374621553;0.262059366;396325.6977;736899.4688;3872432.845;-0.001136001;0;0;0;0;9.345564198;0;1.374621553;0.262059366;-3.961225719;-2.987819366;0.321056708;4.038774281;-36523.80148;6950.248328;0;0;86448.9;2163;48;0;48897.54197;-36526.61666
49000;6480774.791;376143.9726;74883.68606;0;0;0;1.374283125;0.261484145;397020.7761;737594.5672;3876085.612;-0.001136001;0;0;0;0;9.364983108;0;1.374283125;0.261484145;-3.968047791;-2.988157289;0.320594172;4.031952209;-36531.53187;6951.719373;0;0;86449;2163;48;0;48997.53965;-36534.32547
49100;6480734.186;376835.0861;75153.36573;0;0;0;1.373945983;0.260910705;397716.0012;738289.8124;3879739.15;-0.001136001;0;0;0;0;9.384424248;0;1.373945983;0.260910705;-3.974891161;-2.988493925;0.320133425;4.025108839;-36539.22136;6953.182634;0;0;86449.1;2163;48;0;49097.53733;-36541.99336
49200;6480693.497;377526.1948;75423.04429;0;0;0;1.373610121;0.260339038;398411.3722;738985.2035;3883393.455;-0.001136001;0;0;0;0;9.403887658;0;1.373610121;0.260339038;-3.981713373;-2.988829282;0.319674457;4.018286627;-36546.87004;6954.638128;0;0;86449.2;2163;48;0;49197.53501;-36549.6206
49300;6480652.724;378217.2986;75692.72176;0;0;0;1.373275532;0.259769135;399106.8884;739680.7398;3887048.523;-0.001136001;0;0;0;0;9.423373379;0;1.373275532;0.259769135;-3.988514532;-2.989163366;0.319217259;4.011485468;-36554.4781;6956.085895;0;0;86449.3;2163;48;0;49297.53269;-36557.20747
49400;6480611.867;378908.3975;75962.39812;0;0;0;1.372942208;0.259200988;399802.5489;740376.4204;3890704.349;-0.001136001;0;0;0;0;9.442881452;0;1.372942208;0.259200988;-3.995294739;-2.989496185;0.318761824;4.004705261;-36562.04631;6957.526077;0;0;86449.4;2163;48;0;49397.53037;-36564.75423
49500;6480570.927;379599.4915;76232.07337;0;0;0;1.372610142;0.258634588;400498.3531;741072.2447;3894360.931;-0.001136001;0;0;0;0;9.462411917;0;1.372610142;0.258634588;-4.002054097;-2.989827747;0.318308143;3.997945903;-36569.57415;6958.958578;0;0;86449.5;2163;48;0;49497.52805;-36572.26116
49600;6480529.902;380290.5805;76501.74752;0;0;0;1.372279328;0.258069926;401194.3001;741768.2119;3898018.263;-0.001136001;0;0;0;0;9.481964816;0;1.372279328;0.258069926;-4.008792708;-2.990158057;0.317856206;3.991207292;-36577.06244;6960.383551;0;0;86449.6;2163;48;0;49597.52573;-36579.72853
49700;6480488.793;380981.6647;76771.42054;0;0;0;1.371949758;0.257506995;401890.3891;742464.3212;3901676.342;-0.001136001;0;0;0;0;9.50154019;0;1.371949758;0.257506995;-4.015510672;-2.990487123;0.317406006;3.984489328;-36584.51127;6961.801017;0;0;86449.7;2163;48;0;49697.52341;-36587.1566
49800;6480447.6;381672.7439;77041.09245;0;0;0;1.371621425;0.256945785;402586.6196;743160.5718;3905335.164;-0.001136001;0;0;0;0;9.521138081;0;1.371621425;0.256945785;-4.022208089;-2.990814952;0.316957534;3.977791911;-36591.92083;6963.21101;0;0;86449.8;2163;48;0;49797.52108;-36594.54562
49900;6480406.323;382363.8182;77310.76323;0;0;0;1.371294322;0.256386288;403282.9906;743856.9631;3908994.725;-0.001136001;0;0;0;0;9.540758531;0;1.371294322;0.256386288;-4.02888506;-2.991141551;0.316510781;3.97111494;-36599.29188;6964.613674;0;0;86449.9;2163;48;0;49897.51876;-36601.89587
50000;6480364.963;383054.8875;77580.43289;0;0;0;1.370968444;0.255828497;403979.5016;744553.4943;3912655.021;-0.001136001;0;0;0;0;9.560401582;0;1.370968444;0.255828497;-4.035541682;-2.991466927;0.31606574;3.964458318;-36606.62387;6966.008905;0;0;86450;2163;48;0;49997.51644;-36609.20759
50100;6480323.518;383745.9518;77850.10141;0;0;0;1.370643782;0.255272402;404676.1516;745250.1647;3916316.048;-0.001136001;0;0;0;0;9.580067276;0;1.370643782;0.255272402;-4.042178056;-2.991791086;0.315622402;3.957821944;-36613.91763;6967.396862;0;0;86450.1;2163;48;0;50097.51411;-36616.48106
50200;6480281.989;384437.0112;78119.7688;0;0;0;1.37032033;0.254717996;405372.9401;745946.9734;3919977.803;-0.001136001;0;0;0;0;9.599755657;0;1.37032033;0.254717996;-4.048794277;-2.992114036;0.315180759;3.951205723;-36621.17323;6968.777557;0;0;86450.2;2163;48;0;50197.51179;-36623.71651
50300;6480240.376;385128.0656;78389.43505;0;0;0;1.369998081;0.254165271;406069.8662;746643.9199;3923640.282;-0.001136001;0;0;0;0;9.619466766;0;1.369998081;0.254165271;-4.055390444;-2.992435782;0.314740803;3.944609556;-36628.39081;6970.151017;0;0;86450.3;2163;48;0;50297.50946;-36630.91421
50400;6480198.68;385819.115;78659.10016;0;0;0;1.36967703;0.253614218;406766.9293;747341.0034;3927303.48;-0.001136001;0;0;0;0;9.639200648;0;1.36967703;0.253614218;-4.061966654;-2.992756332;0.314302525;3.938033346;-36635.5712;6971.517398;0;0;86450.4;2163;48;0;50397.50714;-36638.07441
50500;6480156.899;386510.1595;78928.76411;0;0;0;1.369357168;0.253064829;407464.1287;748038.2232;3930967.395;-0.001136001;0;0;0;0;9.658957345;0;1.369357168;0.253064829;-4.068523001;-2.993075692;0.313865917;3.931476999;-36642.71377;6972.876585;0;0;86450.5;2163;48;0;50497.50481;-36645.19733
50600;6480115.034;387201.1989;79198.42692;0;0;0;1.36903849;0.252517096;408161.4636;748735.5785;3934632.022;-0.001136001;0;0;0;0;9.678736901;0;1.36903849;0.252517096;-4.075059583;-2.993393869;0.313430972;3.924940417;-36649.81938;6974.228738;0;0;86450.6;2163;48;0;50597.50249;-36652.28326
50700;6480073.085;387892.2333;79468.08857;0;0;0;1.368720989;0.251971012;408858.9334;749433.0687;3938297.357;-0.001136001;0;0;0;0;9.69853936;0;1.368720989;0.251971012;-4.081576493;-2.993710869;0.312997681;3.918423507;-36656.88808;6975.573867;0;0;86450.7;2163;48;0;50697.50016;-36659.33241
50800;6480031.053;388583.2627;79737.74907;0;0;0;1.368404659;0.251426568;409556.5373;750130.693;3941963.398;-0.001136001;0;0;0;0;9.718364766;0;1.368404659;0.251426568;-4.088073826;-2.994026699;0.312566037;3.911926174;-36663.91998;6976.911993;0;0;86450.8;2163;48;0;50797.49783;-36666.34503
50900;6479988.936;389274.287;80007.4084;0;0;0;1.368089493;0.250883757;410254.2746;750828.4509;3945630.14;-0.001136001;0;0;0;0;9.738213164;0;1.368089493;0.250883757;-4.094551676;-2.994341364;0.312136031;3.905448324;-36670.91591;6978.243274;0;0;86450.9;2163;48;0;50897.49551;-36673.32137
51000;6479946.735;389965.3063;80277.06656;0;0;0;1.367775485;0.250342571;410952.1447;751526.3415;3949297.58;-0.001136001;0;0;0;0;9.758084598;0;1.367775485;0.250342571;-4.101010136;-2.994654873;0.311707657;3.898989864;-36677.87527;6979.567595;0;0;86451;2163;48;0;50997.49318;-36680.26166
51100;6479904.451;390656.3206;80546.72356;0;0;0;1.367462628;0.249803001;411650.1469;752224.3642;3952965.714;-0.001136001;0;0;0;0;9.777979113;0;1.367462628;0.249803001;-4.107449298;-2.99496723;0.311280905;3.892550702;-36684.79882;6980.885103;0;0;86451.1;2163;48;0;51097.49085;-36687.16614
51200;6479862.082;391347.3298;80816.37937;0;0;0;1.367150917;0.249265041;412348.2805;752922.5183;3956634.539;-0.001136001;0;0;0;0;9.797896754;0;1.367150917;0.249265041;-4.113869255;-2.995278441;0.310855768;3.886130745;-36691.68669;6982.195821;0;0;86451.2;2163;48;0;51197.48852;-36694.03505
