Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler
8900;6521177.324;-601395.7325;-254538.8565;0;0;0;-1.971181114;0.215627865;668526.7878;1009101.197;5302862.583;-0.001135996;0;0;0;0;11.23122351;0;-1.971181114;0.215627865;-4.516803377;0.083361258;0.315437194;3.483196623;36630.14859;-6970.48551;0;0;86408.9;2163;0;0;8896.634001;36627.65342
9000;6521250.357;-600756.4042;-254177.6178;0;0;0;-1.971053145;0.21596843;667829.7867;1008404.18;5299199.732;-0.001135996;0;0;0;0;11.21458911;0;-1.971053145;0.21596843;-4.512727953;0.083488873;0.315665885;3.487272047;36626.87964;-6969.86345;0;0;86409;2163;0;0;8996.636326;36624.38011
9100;6521323.308;-600117.0686;-253816.3756;0;0;0;-1.970924889;0.216309586;667132.8479;1007707.225;5295537.207;-0.001135996;0;0;0;0;11.19797556;0;-1.970924889;0.216309586;-4.508645471;0.083616776;0.315895167;3.491354529;36623.59961;-6969.239281;0;0;86409.1;2163;0;0;9096.638651;36621.09608
9200;6521396.176;-599477.7255;-253455.1298;0;0;0;-1.970796345;0.216651333;666435.9717;1007010.332;5291875.012;-0.001135996;0;0;0;0;11.18138281;0;-1.970796345;0.216651333;-4.504555911;0.083744966;0.316125042;3.495444089;36620.30927;-6968.61315;0;0;86409.2;2163;0;0;9196.640975;36617.80127
9300;6521468.962;-598838.375;-253093.8803;0;0;0;-1.970667511;0.216993673;665739.1581;1006313.502;5288213.146;-0.001135996;0;0;0;0;11.16481082;0;-1.970667511;0.216993673;-4.500459251;0.083873446;0.316355512;3.499540749;36617.0079;-6967.984921;0;0;86409.3;2163;0;0;9296.643299;36614.49563
9400;6521541.665;-598199.0171;-252732.6273;0;0;0;-1.970538388;0.217336608;665042.4074;1005616.735;5284551.611;-0.001135996;0;0;0;0;11.14825954;0;-1.970538388;0.217336608;-4.496355471;0.084002215;0.316586579;3.503644529;36613.69583;-6967.354655;0;0;86409.4;2163;0;0;9396.645624;36611.17915
9500;6521614.285;-597559.6518;-252371.3707;0;0;0;-1.970408973;0.21768014;664345.7198;1004920.031;5280890.407;-0.001135996;0;0;0;0;11.13172893;0;-1.970408973;0.21768014;-4.492244547;0.084131274;0.316818244;3.507755453;36610.3729;-6966.722322;0;0;86409.5;2163;0;0;9496.647948;36607.85174
9600;6521686.822;-596920.2792;-252010.1106;0;0;0;-1.970279267;0.218024271;663649.0955;1004223.391;5277229.537;-0.001135996;0;0;0;0;11.11521894;0;-1.970279267;0.218024271;-4.48812646;0.084260625;0.317050509;3.51187354;36607.03868;-6966.087841;0;0;86409.6;2163;0;0;9596.650271;36604.51338
9700;6521759.277;-596280.8992;-251648.8468;0;0;0;-1.970149267;0.218369003;662952.5348;1003526.814;5273569;-0.001135996;0;0;0;0;11.09872952;0;-1.970149267;0.218369003;-4.484001186;0.084390269;0.317283377;3.515998814;36603.69391;-6965.451352;0;0;86409.7;2163;0;0;9696.652595;36601.16404
9800;6521831.649;-595641.5119;-251287.5795;0;0;0;-1.970018973;0.218714336;662256.0378;1002830.301;5269908.798;-0.001135996;0;0;0;0;11.08226065;0;-1.970018973;0.218714336;-4.479868705;0.084520207;0.317516849;3.520131295;36600.3379;-6964.812724;0;0;86409.8;2163;0;0;9796.654918;36597.80363
9900;6521903.938;-595002.1171;-250926.3087;0;0;0;-1.969888384;0.219060274;661559.6048;1002133.851;5266248.933;-0.001135996;0;0;0;0;11.06581226;0;-1.969888384;0.219060274;-4.475728994;0.084650439;0.317750927;3.524271006;36596.97098;-6964.17202;0;0;86409.9;2163;0;0;9896.657241;36594.43216
10000;6521976.145;-594362.7151;-250565.0343;0;0;0;-1.969757499;0.219406818;660863.2359;1001437.466;5262589.404;-0.001135996;0;0;0;0;11.04938431;0;-1.969757499;0.219406818;-4.471582032;0.084780967;0.317985612;3.528417968;36593.59295;-6963.529204;0;0;86410;2163;0;0;9996.659564;36591.04954
10100;6522048.269;-593723.3057;-250203.7563;0;0;0;-1.969626317;0.21975397;660166.9314;1000741.145;5258930.214;-0.001135996;0;0;0;0;11.03297677;0;-1.969626317;0.21975397;-4.467427796;0.084911792;0.318220906;3.532572204;36590.20343;-6962.884199;0;0;86410.1;2163;0;0;10096.66189;36587.65575
10200;6522120.31;-593083.889;-249842.4748;0;0;0;-1.969494837;0.220101731;659470.6914;1000044.889;5255271.364;-0.001135996;0;0;0;0;11.01658958;0;-1.969494837;0.220101731;-4.463266265;0.085042914;0.318456813;3.536733735;36586.80313;-6962.237144;0;0;86410.2;2163;0;0;10196.66421;36584.25073
10300;6522192.269;-592444.4649;-249481.1897;0;0;0;-1.969363058;0.220450104;658774.5163;999348.6981;5251612.854;-0.001135996;0;0;0;0;11.0002227;0;-1.969363058;0.220450104;-4.459097415;0.085174335;0.318693332;3.540902585;36583.39133;-6961.5879;0;0;86410.3;2163;0;0;10296.66653;36580.83444
10400;6522264.145;-591805.0336;-249119.9011;0;0;0;-1.969230979;0.22079909;658078.4062;998652.5719;5247954.686;-0.001135996;0;0;0;0;10.98387609;0;-1.969230979;0.22079909;-4.454921226;0.085306056;0.318930466;3.545078774;36579.96843;-6960.936544;0;0;86410.4;2163;0;0;10396.66885;36577.40685
10500;6522335.938;-591165.5949;-248758.609;0;0;0;-1.969098598;0.221148691;657382.3612;997956.5109;5244296.861;-0.001135996;0;0;0;0;10.96754971;0;-1.969098598;0.221148691;-4.450737673;0.085438077;0.319168218;3.549262327;36576.53418;-6960.283028;0;0;86410.5;2163;0;0;10496.67118;36573.96788
10600;6522407.648;-590526.149;-248397.3134;0;0;0;-1.968965916;0.22149891;656686.3818;997260.5154;5240639.38;-0.001135996;0;0;0;0;10.95124351;0;-1.968965916;0.22149891;-4.446546736;0.0855704;0.319406588;3.553453264;36573.08818;-6959.627276;0;0;86410.6;2163;0;0;10596.6735;36570.5175
10700;6522479.276;-589886.6957;-248036.0142;0;0;0;-1.96883293;0.221849747;655990.468;996564.5855;5236982.244;-0.001135996;0;0;0;0;10.93495744;0;-1.96883293;0.221849747;-4.442348392;0.085703026;0.319645579;3.557651608;36569.6312;-6958.969434;0;0;86410.7;2163;0;0;10696.67582;36567.05568
10800;6522550.821;-589247.2352;-247674.7116;0;0;0;-1.96869964;0.222201206;655294.62;995868.7216;5233325.454;-0.001135996;0;0;0;0;10.91869148;0;-1.96869964;0.222201206;-4.438142617;0.085835956;0.319885193;3.561857383;36566.16251;-6958.309363;0;0;86410.8;2163;0;0;10796.67814;36563.58234
10900;6522622.283;-588607.7674;-247313.4054;0;0;0;-1.968566045;0.222553287;654598.8382;995172.9237;5229669.011;-0.001135997;0;0;0;0;10.90244556;0;-1.968566045;0.222553287;-4.433929389;0.08596919;0.320125431;3.566070611;36562.68245;-6957.64713;0;0;86410.9;2163;0;0;10896.68046;36560.09747
11000;6522693.663;-587968.2924;-246952.0957;0;0;0;-1.968432144;0.222905993;653903.1227;994477.1922;5226012.918;-0.001135997;0;0;0;0;10.88621965;0;-1.968432144;0.222905993;-4.429708685;0.086102731;0.320366295;3.570291315;36559.19081;-6956.982694;0;0;86411;2163;0;0;10996.68278;36556.60099
11100;6522764.96;-587328.81;-246590.7825;0;0;0;-1.968297935;0.223259326;653207.4737;993781.5273;5222357.174;-0.001135997;0;0;0;0;10.87001371;0;-1.968297935;0.223259326;-4.425480483;0.086236577;0.320607788;3.574519517;36555.6872;-6956.315978;0;0;86411.1;2163;0;0;11096.6851;36553.09286
11200;6522836.174;-586689.3205;-246229.4658;0;0;0;-1.968163418;0.223613287;652511.8915;993085.9291;5218701.781;-0.001135997;0;0;0;0;10.85382769;0;-1.968163418;0.223613287;-4.421244759;0.086370733;0.320849912;3.578755241;36552.17236;-6955.647128;0;0;86411.2;2163;0;0;11196.68742;36549.57305
11300;6522907.305;-586049.8237;-245868.1457;0;0;0;-1.968028591;0.223967879;651816.3762;992390.3979;5215046.74;-0.001135997;0;0;0;0;10.83766155;0;-1.968028591;0.223967879;-4.41700149;0.086505198;0.321092667;3.58299851;36548.64555;-6954.975998;0;0;86411.3;2163;0;0;11296.68974;36546.04148
11400;6522978.354;-585410.3196;-245506.822;0;0;0;-1.967893454;0.224323103;651120.9282;991694.934;5211392.052;-0.001135997;0;0;0;0;10.82151525;0;-1.967893454;0.224323103;-4.412750653;0.086639972;0.321336057;3.587249347;36545.10716;-6954.302665;0;0;86411.4;2163;0;0;11396.69206;36542.49814
11500;6523049.32;-584770.8083;-245145.4949;0;0;0;-1.967758006;0.224678962;650425.5475;990999.5374;5207737.719;-0.001135997;0;0;0;0;10.80538875;0;-1.967758006;0.224678962;-4.408492225;0.086775058;0.321580083;3.591507775;36541.55695;-6953.627081;0;0;86411.5;2163;0;0;11496.69438;36538.94294
11600;6523120.203;-584131.2899;-244784.1643;0;0;0;-1.967622244;0.225035456;649730.2346;990304.2086;5204083.741;-0.001135997;0;0;0;0;10.789282;0;-1.967622244;0.225035456;-4.404226182;0.086910455;0.321824747;3.595773818;36537.99452;-6952.949174;0;0;86411.6;2163;0;0;11596.6967;36535.37587
11700;6523191.004;-583491.7641;-244422.8302;0;0;0;-1.967486169;0.225392589;649034.9895;989608.9477;5200430.12;-0.001135997;0;0;0;0;10.77319496;0;-1.967486169;0.225392589;-4.399952501;0.087046167;0.322070051;3.600047499;36534.42061;-6952.269081;0;0;86411.7;2163;0;0;11696.69902;36531.79685
11800;6523261.722;-582852.2312;-244061.4927;0;0;0;-1.967349779;0.225750363;648339.8125;988913.7549;5196776.857;-0.001135997;0;0;0;0;10.75712759;0;-1.967349779;0.225750363;-4.395671159;0.087182193;0.322315997;3.604328841;36530.83448;-6951.586664;0;0;86411.8;2163;0;0;11796.70134;36528.20585
11900;6523332.357;-582212.6911;-243700.1517;0;0;0;-1.967213073;0.226108778;647644.7039;988218.6304;5193123.954;-0.001135997;0;0;0;0;10.74107984;0;-1.967213073;0.226108778;-4.391382131;0.087318534;0.322562587;3.608617869;36527.23655;-6950.902;0;0;86411.9;2163;0;0;11896.70366;36524.6028
12000;6523402.909;-581573.1439;-243338.8072;0;0;0;-1.96707605;0.226467838;646949.6638;987523.5746;5189471.41;-0.001135997;0;0;0;0;10.72505169;0;-1.96707605;0.226467838;-4.387085395;0.087455192;0.322809823;3.612914605;36523.62653;-6950.215037;0;0;86412;2163;0;0;11996.70598;36520.98768
12100;6523473.379;-580933.5894;-242977.4594;0;0;0;-1.966938709;0.226827544;646254.6925;986828.5875;5185819.229;-0.001135997;0;0;0;0;10.70904308;0;-1.966938709;0.226827544;-4.382780925;0.087592167;0.323057707;3.617219075;36520.00404;-6949.525699;0;0;86412.1;2163;0;0;12096.70829;36517.36041
12200;6523543.766;-580294.0278;-242616.108;0;0;0;-1.966801049;0.227187898;645559.7902;986133.6695;5182167.41;-0.001135997;0;0;0;0;10.69305397;0;-1.966801049;0.227187898;-4.378459038;0.087729462;0.323306242;3.621540962;36516.36983;-6948.834133;0;0;86412.2;2163;0;0;12196.71061;36513.72095
12300;6523614.07;-579654.459;-242254.7533;0;0;0;-1.966663068;0.227548903;644864.9572;985438.8208;5178515.955;-0.001135997;0;0;0;0;10.67708432;0;-1.966663068;0.227548903;-4.374127211;0.087867076;0.323555428;3.625872789;36512.72315;-6948.140192;0;0;86412.3;2163;0;0;12296.71293;36510.06926
12400;6523684.291;-579014.883;-241893.3951;0;0;0;-1.966524766;0.227910559;644170.1937;984744.0415;5174864.866;-0.001135997;0;0;0;0;10.6611341;0;-1.966524766;0.227910559;-4.369787558;0.088005012;0.323805268;3.630212442;36509.06443;-6947.44396;0;0;86412.4;2163;0;0;12396.71525;36506.40528
12500;6523754.43;-578375.2999;-241532.0334;0;0;0;-1.966386142;0.22827287;643475.4999;984049.332;5171214.143;-0.001135997;0;0;0;0;10.64520325;0;-1.966386142;0.22827287;-4.365440055;0.088143269;0.324055764;3.634559945;36505.39333;-6946.745375;0;0;86412.5;2163;0;0;12496.71756;36502.72895
12600;6523824.486;-577735.7097;-241170.6684;0;0;0;-1.966247194;0.228635837;642780.8761;983354.6925;5167563.787;-0.001135997;0;0;0;0;10.62929174;0;-1.966247194;0.228635837;-4.361084677;0.08828185;0.324306919;3.638915323;36501.70953;-6946.04437;0;0;86412.6;2163;0;0;12596.71988;36499.04024
12700;6523894.46;-577096.1123;-240809.2999;0;0;0;-1.96610792;0.228999463;642086.3224;982660.1232;5163913.801;-0.001135997;0;0;0;0;10.61339953;0;-1.96610792;0.228999463;-4.356721399;0.088420755;0.324558733;3.643278601;36498.01376;-6945.341088;0;0;86412.7;2163;0;0;12696.7222;36495.33907
12800;6523964.35;-576456.5078;-240447.928;0;0;0;-1.965968321;0.229363749;641391.8392;981965.6244;5160264.185;-0.001135997;0;0;0;0;10.59752658;0;-1.965968321;0.229363749;-4.352350198;0.088559986;0.32481121;3.647649802;36494.30525;-6944.635383;0;0;86412.8;2163;0;0;12796.72452;36491.62541
12900;6524034.158;-575816.8962;-240086.5527;0;0;0;-1.965828395;0.229728697;640697.4267;981271.1962;5156614.941;-0.001135997;0;0;0;0;10.58167284;0;-1.965828395;0.229728697;-4.347971048;0.088699544;0.325064351;3.652028952;36490.58443;-6943.927334;0;0;86412.9;2163;0;0;12896.72683;36487.89919
13000;6524103.883;-575177.2774;-239725.1741;0;0;0;-1.965688141;0.23009431;640003.085;980576.839;5152966.069;-0.001135997;0;0;0;0;10.56583828;0;-1.965688141;0.23009431;-4.343583924;0.088839429;0.325318159;3.656416076;36486.85099;-6943.216884;0;0;86413;2163;0;0;12996.72915;36484.16038
13100;6524173.526;-574537.6516;-239363.792;0;0;0;-1.965547557;0.230460589;639308.8146;979882.553;5149317.571;-0.001135997;0;0;0;0;10.55002286;0;-1.965547557;0.230460589;-4.339188802;0.088979643;0.325572634;3.660811198;36483.10458;-6942.503966;0;0;86413.1;2163;0;0;13096.73146;36480.40891
13200;6524243.085;-573898.0187;-239002.4065;0;0;0;-1.965406643;0.230827537;638614.6155;979188.3383;5145669.448;-0.001135997;0;0;0;0;10.53422653;0;-1.965406643;0.230827537;-4.334785657;0.089120188;0.325827781;3.665214343;36479.34597;-6941.788726;0;0;86413.2;2163;0;0;13196.73378;36476.64473
13300;6524312.562;-573258.3787;-238641.0176;0;0;0;-1.965265397;0.231195155;637920.488;978494.1953;5142021.702;-0.001135997;0;0;0;0;10.51844926;0;-1.965265397;0.231195155;-4.330374464;0.089261063;0.3260836;3.669625536;36475.57429;-6941.070998;0;0;86413.3;2163;0;0;13296.73609;36472.86778
13400;6524381.956;-572618.7316;-238279.6254;0;0;0;-1.965123818;0.231563447;637226.4324;977800.1242;5138374.334;-0.001135997;0;0;0;0;10.502691;0;-1.965123818;0.231563447;-4.325955198;0.089402272;0.326340094;3.674044802;36471.79007;-6940.350886;0;0;86413.4;2163;0;0;13396.73841;36469.07803
13500;6524451.268;-571979.0774;-237918.2298;0;0;0;-1.964981905;0.231932413;636532.4489;977106.1252;5134727.344;-0.001135997;0;0;0;0;10.48695172;0;-1.964981905;0.231932413;-4.321527832;0.089543813;0.326597264;3.678472168;36467.99296;-6939.62832;0;0;86413.5;2163;0;0;13496.74072;36465.2754
13600;6524520.497;-571339.4162;-237556.8308;0;0;0;-1.964839657;0.232302057;635838.5378;976412.1986;5131080.736;-0.001135997;0;0;0;0;10.47123137;0;-1.964839657;0.232302057;-4.317092343;0.08968569;0.326855114;3.682907657;36464.18262;-6938.903237;0;0;86413.6;2163;0;0;13596.74304;36461.45985
13700;6524589.643;-570699.7479;-237195.4284;0;0;0;-1.964697073;0.232672379;635144.6993;975718.3446;5127434.508;-0.001135997;0;0;0;0;10.45552993;0;-1.964697073;0.232672379;-4.312648704;0.089827903;0.327113644;3.687351296;36460.35977;-6938.175772;0;0;86413.7;2163;0;0;13696.74535;36457.63131
13800;6524658.706;-570060.0726;-236834.0227;0;0;0;-1.964554151;0.233043383;634450.9336;975024.5635;5123788.664;-0.001135997;0;0;0;0;10.43984733;0;-1.964554151;0.233043383;-4.30819689;0.089970452;0.327372858;3.69180311;36456.52362;-6937.445778;0;0;86413.8;2163;0;0;13796.74767;36453.78974
13900;6524727.687;-569420.3903;-236472.6137;0;0;0;-1.96441089;0.233415071;633757.2411;974330.8556;5120143.204;-0.001135997;0;0;0;0;10.42418356;0;-1.96441089;0.233415071;-4.303736875;0.090113341;0.327632757;3.696263125;36452.67467;-6936.713346;0;0;86413.9;2163;0;0;13896.74998;36449.93509
14000;6524796.584;-568780.7009;-236111.2012;0;0;0;-1.964267289;0.233787443;633063.6219;973637.2209;5116498.13;-0.001135997;0;0;0;0;10.40853856;0;-1.964267289;0.233787443;-4.299268634;0.090256568;0.327893344;3.700731366;36448.81254;-6935.978408;0;0;86414;2163;0;0;13996.7523;36446.06728
14100;6524865.399;-568141.0045;-235749.7855;0;0;0;-1.964123347;0.234160504;632370.0763;972943.66;5112853.442;-0.001135997;0;0;0;0;10.39291231;0;-1.964123347;0.234160504;-4.29479214;0.090400137;0.32815462;3.70520786;36444.93688;-6935.240895;0;0;86414.1;2163;0;0;14096.75461;36442.18628
14200;6524934.132;-567501.301;-235388.3664;0;0;0;-1.963979062;0.234534255;631676.6045;972250.1728;5109209.143;-0.001135997;0;0;0;0;10.37730475;0;-1.963979062;0.234534255;-4.290307367;0.090544048;0.328416588;3.709692633;36441.04848;-6934.500956;0;0;86414.2;2163;0;0;14196.75692;36438.29202
14300;6525002.781;-566861.5906;-235026.9439;0;0;0;-1.963834434;0.234908697;630983.2069;971556.7599;5105565.233;-0.001135997;0;0;0;0;10.36171586;0;-1.963834434;0.234908697;-4.285814291;0.090688302;0.32867925;3.714185709;36437.14648;-6933.758429;0;0;86414.3;2163;0;0;14296.75924;36434.38444
14400;6525071.348;-566221.8732;-234665.5182;0;0;0;-1.963689461;0.235283834;630289.8836;970863.4212;5101921.714;-0.001135997;0;0;0;0;10.34614558;0;-1.963689461;0.235283834;-4.281312883;0.0908329;0.328942609;3.718687117;36433.23138;-6933.013412;0;0;86414.4;2163;0;0;14396.76155;36430.4635
14500;6525139.832;-565582.1488;-234304.0891;0;0;0;-1.963544142;0.235659667;629596.6349;970170.1573;5098278.587;-0.001135997;0;0;0;0;10.3305939;0;-1.963544142;0.235659667;-4.276803119;0.090977844;0.329206666;3.723196881;36429.30282;-6932.265831;0;0;86414.5;2163;0;0;14496.76386;36426.52912
14600;6525208.234;-564942.4174;-233942.6567;0;0;0;-1.963398476;0.236036199;628903.4611;969476.9682;5094635.854;-0.001135997;0;0;0;0;10.31506076;0;-1.963398476;0.236036199;-4.272284971;0.091123135;0.329471423;3.727715029;36425.36046;-6931.515624;0;0;86414.6;2163;0;0;14596.76617;36422.58127
14700;6525276.552;-564302.679;-233581.2209;0;0;0;-1.963252461;0.236413432;628210.3625;968783.8542;5090993.515;-0.001135997;0;0;0;0;10.29954612;0;-1.963252461;0.236413432;-4.267758414;0.091268774;0.329736883;3.732241586;36421.40507;-6930.76294;0;0;86414.7;2163;0;0;14696.76848;36418.61987
14800;6525344.788;-563662.9336;-233219.7819;0;0;0;-1.963106096;0.236791368;627517.3392;968090.8157;5087351.573;-0.001135997;0;0;0;0;10.28404996;0;-1.963106096;0.236791368;-4.26322342;0.091414763;0.330003049;3.73677658;36417.43578;-6930.007608;0;0;86414.8;2163;0;0;14796.7708;36414.64487
14900;6525412.941;-563023.1813;-232858.3396;0;0;0;-1.96295938;0.237170009;626824.3915;967397.8528;5083710.029;-0.001135997;0;0;0;0;10.26857222;0;-1.96295938;0.237170009;-4.258679962;0.091561102;0.330269921;3.741320038;36413.45314;-6929.249738;0;0;86414.9;2163;0;0;14896.77311;36410.65621
15000;6525481.012;-562383.422;-232496.8939;0;0;0;-1.962812312;0.237549358;626131.5198;966704.9658;5080068.883;-0.001135997;0;0;0;0;10.25311288;0;-1.962812312;0.237549358;-4.254128015;0.091707792;0.330537504;3.745871985;36409.45671;-6928.489243;0;0;86415;2163;0;0;14996.77542;36406.65384
15100;6525548.999;-561743.6558;-232135.445;0;0;0;-1.96266489;0.237929417;625438.7242;966012.155;5076428.138;-0.001135997;0;0;0;0;10.2376719;0;-1.96266489;0.237929417;-4.24956755;0.091854837;0.330805798;3.75043245;36405.44623;-6927.726073;0;0;86415.1;2163;0;0;15096.77773;36402.63769
15200;6525616.904;-561103.8827;-231773.9928;0;0;0;-1.962517114;0.238310187;624746.005;965319.4207;5072787.794;-0.001135997;0;0;0;0;10.22224923;0;-1.962517114;0.238310187;-4.244998542;0.092002235;0.331074806;3.755001458;36401.42244;-6926.960371;0;0;86415.2;2163;0;0;15196.78004;36398.60771
15300;6525684.726;-560464.1026;-231412.5373;0;0;0;-1.962368981;0.238691672;624053.3625;964626.763;5069147.854;-0.001135997;0;0;0;0;10.20684484;0;-1.962368981;0.238691672;-4.240420962;0.09214999;0.33134453;3.759579038;36397.3844;-6926.191958;0;0;86415.3;2163;0;0;15296.78235;36394.56382
15400;6525752.466;-559824.3156;-231051.0785;0;0;0;-1.962220491;0.239073874;623360.797;963934.1824;5065508.318;-0.001135997;0;0;0;0;10.19145869;0;-1.962220491;0.239073874;-4.235834784;0.092298102;0.331614973;3.764165216;36393.33274;-6925.420953;0;0;86415.4;2163;0;0;15396.78466;36390.506
15500;6525820.122;-559184.5217;-230689.6164;0;0;0;-1.962071642;0.239456794;622668.3087;963241.6789;5061869.188;-0.001135997;0;0;0;0;10.17609075;0;-1.962071642;0.239456794;-4.23123998;0.092446571;0.331886137;3.76876002;36389.26701;-6924.647271;0;0;86415.5;2163;0;0;15496.78697;36386.43414
15600;6525887.696;-558544.7209;-230328.1511;0;0;0;-1.961922433;0.239840435;621975.8979;962549.253;5058230.465;-0.001135997;0;0;0;0;10.16074098;0;-1.961922433;0.239840435;-4.226636522;0.0925954;0.332158024;3.773363478;36385.18692;-6923.870855;0;0;86415.6;2163;0;0;15596.78928;36382.34823
15700;6525955.187;-557904.9132;-229966.6825;0;0;0;-1.961772863;0.2402248;621283.5648;961856.9049;5054592.151;-0.001135997;0;0;0;0;10.14540933;0;-1.961772863;0.2402248;-4.222024384;0.09274459;0.332430637;3.777975616;36381.09321;-6923.091848;0;0;86415.7;2163;0;0;15696.79159;36378.24816
15800;6526022.596;-557265.0986;-229605.2107;0;0;0;-1.961622931;0.240609891;620591.3098;961164.6347;5050954.247;-0.001135997;0;0;0;0;10.13009578;0;-1.961622931;0.240609891;-4.217403537;0.092894143;0.332703977;3.782596463;36376.98494;-6922.31007;0;0;86415.8;2163;0;0;15796.7939;36374.13391
15900;6526089.921;-556625.2771;-229243.7356;0;0;0;-1.961472634;0.24099571;619899.133;960472.4429;5047316.754;-0.001135997;0;0;0;0;10.11480029;0;-1.961472634;0.24099571;-4.212773953;0.093044059;0.332978048;3.787226047;36372.86279;-6921.525651;0;0;86415.9;2163;0;0;15896.79621;36370.0054
16000;6526157.164;-555985.4488;-228882.2572;0;0;0;-1.961321972;0.241382259;619207.0348;959780.3297;5043679.675;-0.001135997;0;0;0;0;10.09952281;0;-1.961321972;0.241382259;-4.208135605;0.093194339;0.333252851;3.791864395;36368.72624;-6920.738492;0;0;86416;2163;16;0;15996.79852;36365.86257
16100;6526224.324;-555345.6135;-228520.7756;0;0;0;-1.961170944;0.241769541;618515.0155;959088.2953;5040043.009;-0.001135997;0;0;0;0;10.08426332;0;-1.961170944;0.241769541;-4.203488465;0.093344986;0.333528389;3.796511535;36364.57502;-6919.948541;0;0;86416.1;2163;16;0;16096.80083;36361.70536
16200;6526291.401;-554705.7715;-228159.2908;0;0;0;-1.961019548;0.242157558;617823.0752;958396.3401;5036406.76;-0.001135997;0;0;0;0;10.06902177;0;-1.961019548;0.242157558;-4.198832504;0.093496;0.333804664;3.801167496;36360.40986;-6919.155937;0;0;86416.2;2163;16;0;16196.80313;36357.53371
16300;6526358.396;-554065.9225;-227797.8028;0;0;0;-1.960867782;0.242546313;617131.2144;957704.4642;5032770.928;-0.001135997;0;0;0;0;10.05379813;0;-1.960867782;0.242546313;-4.194167694;0.093647384;0.334081679;3.805832306;36356.22986;-6918.360509;0;0;86416.3;2163;16;0;16296.80544;36353.34755
16400;6526425.308;-553426.0667;-227436.3115;0;0;0;-1.960715646;0.242935807;616439.4332;957012.6681;5029135.515;-0.001135997;0;0;0;0;10.03859237;0;-1.960715646;0.242935807;-4.189494006;0.093799137;0.334359435;3.810505994;36352.03566;-6917.562379;0;0;86416.4;2163;16;0;16396.80775;36349.14682
16500;6526492.137;-552786.2041;-227074.817;0;0;0;-1.960563138;0.243326043;615747.7319;956320.9519;5025500.521;-0.001135997;0;0;0;0;10.02340444;0;-1.960563138;0.243326043;-4.184811413;0.093951262;0.334637936;3.815188587;36347.82674;-6916.761449;0;0;86416.5;2163;16;0;16496.81006;36344.93145
16600;6526558.883;-552146.3347;-226713.3192;0;0;0;-1.960410257;0.243717024;615056.1109;955629.3159;5021865.95;-0.001135997;0;0;0;0;10.00823432;0;-1.960410257;0.243717024;-4.180119885;0.094103759;0.334917184;3.819880115;36343.60283;-6915.957665;0;0;86416.6;2163;16;0;16596.81236;36340.7014
16700;6526625.547;-551506.4584;-226351.8183;0;0;0;-1.960257001;0.244108752;614364.5703;954937.7604;5018231.801;-0.001135997;0;0;0;0;9.993081954;0;-1.960257001;0.244108752;-4.175419394;0.094256632;0.33519718;3.824580606;36339.36469;-6915.151174;0;0;86416.7;2163;16;0;16696.81467;36336.45658
16800;6526692.128;-550866.5754;-225990.3142;0;0;0;-1.960103369;0.24450123;613673.1105;954246.2857;5014598.077;-0.001135997;0;0;0;0;9.977947321;0;-1.960103369;0.24450123;-4.170720069;0.094409879;0.335477929;3.829279931;36335.11137;-6914.341794;0;0;86416.8;2163;16;0;16796.81698;36332.19694
16900;6526758.626;-550226.6855;-225628.8068;0;0;0;-1.95994936;0.244894459;612981.7318;953554.8921;5010964.779;-0.001135997;0;0;0;0;9.962830381;0;-1.95994936;0.244894459;-4.166027314;0.094563504;0.335759431;3.833972686;36330.84355;-6913.529655;0;0;86416.9;2163;16;0;16896.81928;36327.9224
17000;6526825.041;-549586.7888;-225267.2963;0;0;0;-1.959794972;0.245288443;612290.4344;952863.5799;5007331.909;-0.001135997;0;0;0;0;9.947731098;0;-1.959794972;0.245288443;-4.161325558;0.094717507;0.336041689;3.838674442;36326.56065;-6912.714647;0;0;86417;2163;16;0;16996.82159;36323.63292
17100;6526891.373;-548946.8854;-224905.7825;0;0;0;-1.959640203;0.245683183;611599.2187;952172.3493;5003699.468;-0.001135997;0;0;0;0;9.932649437;0;-1.959640203;0.245683183;-4.156614772;0.09487189;0.336324707;3.843385228;36322.2625;-6911.896736;0;0;86417.1;2163;16;0;17096.82389;36319.32842
17200;6526957.623;-548306.9751;-224544.2656;0;0;0;-1.959485053;0.246078682;610908.0848;951481.2007;5000067.457;-0.001135997;0;0;0;0;9.917585362;0;-1.959485053;0.246078682;-4.151894927;0.095026654;0.336608485;3.848105073;36317.94974;-6911.076045;0;0;86417.2;2163;16;0;17196.8262;36315.00882
